,rotation,texture_u,texture_g,texture_r,texture_i,texture_z
403,cw,0.6998693,38.48834,37.28406,21.956570000000003,2.589293
404,cw,0.3315072,189.7511,346.9514,45.42187,1.513506
405,cw,32.43268,2093.251,1155.742,309.7057,16.628770000000003
406,cw,17.12424,1373.043,1313.8039999999999,658.4659,53.59029
407,cw,1.174608,65.56483,43.72652,26.86502,2.757919
408,cw,0.6633918000000001,77.69419,88.57019,35.43098,2.743411
409,cw,0.07329062,22.17119,29.836809999999996,13.00636,0.42535680000000003
410,cw,0.06047641,39.94279,69.83977,19.26131,0.4781311
411,cw,0.10548930000000001,13.27594,20.847720000000002,15.2983,0.32150120000000004
412,cw,0.4341973,49.05495,48.40935,23.39255,2.267473
413,cw,0.5043867,76.22398000000001,181.2401,147.7076,1.022057
414,cw,0.04834206,6.439387,18.6129,12.9307,0.9149961
415,cw,0.9756853999999999,203.5259,45.11303,9.912510000000001,0.05059327
416,cw,0.00731019,9.584659,18.21945,14.16741,0.7342488
417,cw,0.03576144,6.613461,5.633816,2.735937,0.1513711
418,cw,0.31324,35.94133,34.42328,17.06506,0.6415983000000001
419,cw,0.4379389,176.2669,426.3991,396.0362,31.36608
420,cw,0.1776319,46.23939,78.74013000000001,48.5074,2.207252
421,cw,0.7533422,32.67993,31.831709999999998,17.52144,0.7312178
422,cw,0.6110941,158.2302,258.0091,170.3055,8.827995
423,cw,0.2832622,31.516370000000002,24.090020000000003,17.76426,0.5007201
424,cw,0.03581062,3.495317,7.218327,4.301051999999999,-0.0373088
425,cw,0.27572529999999995,199.6663,148.7346,75.55189,2.9552400000000003
426,cw,0.22633289999999998,119.5881,230.2784,128.2212,6.502549
427,cw,0.1560147,27.380390000000002,22.52543,17.86662,0.5826647
428,cw,0.02064149,6.796435000000001,13.99262,8.321625,0.9092469999999999
429,cw,0.006084076999999999,15.828660000000001,47.36308,37.82882,2.081782
430,cw,0.08055853,42.756370000000004,69.20193,53.80916,1.688411
431,cw,0.1941941,199.5218,661.8468,192.9811,3.837043
432,cw,0.07912241,67.45878,118.7754,30.232490000000002,0.5000684
433,cw,0.00834123,8.439761,23.51877,22.72854,0.24275460000000001
434,cw,8.366603,715.9839,391.173,105.8025,7.3088809999999995
435,cw,-0.005282716,3.015222,3.4933440000000004,3.031525,0.06193015
436,cw,3.317228,1251.739,1750.53,664.4681,11.36473
437,cw,2.10601,367.281,506.8147,307.5102,8.765849000000001
438,cw,0.2955922,57.819280000000006,61.01237,35.97826,0.8971603000000001
439,cw,0.035769999999999996,13.06679,21.05443,1.212409,-0.01731962
440,cw,3.720975,609.566,671.6426,71.02317,0.2574728
441,cw,0.08459074,10.333910000000001,11.92338,6.909555999999999,0.13029549999999998
442,cw,0.6562923,28.11484,14.920779999999999,3.900544,-0.000177765
443,cw,0.7121089,85.40668000000001,84.50669,101.3892,5.301561
444,cw,1.193541,320.4444,404.4561,216.8127,17.25016
445,cw,9.249438,665.1654,1427.1670000000001,754.1391,59.07346999999999
446,cw,0.1663699,8.169008,21.13769,11.05861,1.049087
447,cw,1.179288,90.14308,46.985690000000005,25.3741,1.108695
448,cw,0.00070424,8.084522999999999,11.999880000000001,13.530510000000001,0.8224383
449,cw,0.5122693,37.61445,49.649229999999996,34.841590000000004,1.912769
450,cw,0.2572822,63.33296,109.9398,86.60179000000001,3.688978
451,cw,0.5982531,151.188,475.5858,395.0255,23.741889999999998
452,cw,0.117243,68.75435999999999,47.37593,32.87212,0.8480004999999999
453,cw,65.4363,6136.399,13179.73,7986.009,946.5967
454,cw,2.730685,53.811569999999996,102.2048,70.69688000000001,3.9532730000000003
455,cw,1.641254,180.6267,324.5026,133.4901,5.572257
456,cw,0.9000091999999998,106.1404,111.1531,163.3548,8.294213000000001
457,cw,0.3873048,51.410109999999996,47.03018,40.12011,1.7474830000000001
458,cw,0.7382479000000001,98.4034,153.3918,98.73765,0.4069755
459,cw,136.1266,29588.85,13045.25,6805.453,256.4782
460,cw,0.4818564,120.0812,217.9561,135.7181,4.246789
461,cw,0.2261154,26.24796,59.84839,48.0284,0.8029816
462,cw,0.6366121,159.5711,448.4499,293.4467,11.444360000000001
463,cw,3.335946,255.6154,317.5053,191.6093,5.605183
464,cw,0.34803809999999996,58.61806,106.6687,49.73515,2.365925
465,cw,0.110241,56.963609999999996,17.47948,11.53232,0.3013868
466,cw,1.040793,86.66412,108.8542,31.57041,1.566673
467,cw,0.9402872,71.08861999999999,52.31733,29.57495,1.417732
468,cw,0.0149065,33.142990000000005,130.2926,95.46873000000001,4.8652489999999995
469,cw,0.7662703000000001,43.72538,69.60923000000001,31.303890000000003,1.561495
470,cw,3.15223,62.391830000000006,48.962720000000004,41.35907,0.6226779
471,cw,0.005855506999999999,2.1911110000000003,6.25859,4.555346,0.3107337
472,cw,0.3729717,89.95818,110.7156,51.303340000000006,1.8194279999999998
473,cw,0.48089729999999997,5.894543,3.985992,2.912601,0.03913907
474,cw,1.304545,505.5999,712.5585,609.5704,38.60423
475,cw,0.2890948,41.03256,34.69729,28.254720000000002,1.146009
476,cw,0.06856146,12.07975,10.96288,4.480753,0.1576892
477,cw,0.41556899999999997,98.17258000000001,55.53996,49.25975,1.503747
478,cw,2.4686169999999996,267.3464,108.4885,105.8774,2.024114
479,cw,4.241013,339.9992,267.1,130.5209,5.235632
480,cw,0.9694608,120.3335,303.0354,242.4315,4.855643
481,cw,0.9693543,319.9276,232.9583,83.94962,1.2454479999999999
482,cw,0.5988545,300.5959,144.8833,116.1211,2.605211
483,cw,0.38346420000000003,76.71316999999999,150.2144,23.88646,0.2034191
484,cw,1.380557,79.87299,115.3012,62.97061,1.9712
485,cw,2.423765,395.4755,651.4033,111.6008,1.284833
486,cw,0.06718876,10.054,21.55521,14.688529999999998,0.2677685
487,cw,0.4306092000000001,7.342805,7.432044,5.648886,0.7317621999999999
488,cw,1.38434,276.1553,368.7148,215.6259,10.51319
489,cw,0.0681878,5.928427,12.92053,7.336243,0.39930970000000005
490,cw,0.1358852,33.05762,10.70969,3.409022,0.2065266
491,cw,2.644134,240.00599999999997,137.5774,48.58859,1.296883
492,cw,5.701533,1161.506,1954.5910000000001,1535.0629999999999,125.4706
493,cw,0.5087159000000001,162.4347,174.2684,77.97729,7.992074000000001
494,cw,0.7684191999999999,26.02991,12.25101,4.798099,0.09630661
495,cw,0.5981904,101.7107,94.65793000000001,36.96004,1.415294
496,cw,44.15503,2507.385,2664.7290000000003,1107.0339999999999,60.72628
497,cw,0.383863,62.346790000000006,52.846140000000005,4.554511,0.15185099999999999
498,cw,0.3005259,35.16513,84.26363,100.1269,2.944121
499,cw,5.238767,236.72799999999998,795.8757,763.1432,24.95284
500,cw,1.147592,749.4082,1980.685,704.7785,22.51687
501,cw,0.1926279,48.46437,106.8764,114.68700000000001,3.7902
502,cw,0.07017696,2.365509,5.510674,3.483779,0.22590500000000002
503,cw,0.01935399,6.2868,5.505841,10.708789999999999,0.34142979999999995
504,cw,0.03616269,108.7147,71.65111,73.00318,6.1894
505,cw,1.784073,184.7159,332.2404,228.2164,8.28037
506,cw,0.11422169999999998,21.28742,20.96433,6.056065,0.37232259999999995
507,cw,0.6861083,212.1949,107.2339,66.7812,4.449546
508,cw,1.023773,68.30767,200.8642,33.35994,1.187781
509,cw,0.1346401,17.1159,26.073,12.88016,0.184749
510,cw,10.63044,785.3296,1663.8670000000002,706.1005,59.039069999999995
511,cw,36.20929,6252.221,10479.43,7303.209,888.3177
512,cw,1.0420770000000001,171.3515,488.8916,284.9,17.11792
513,cw,0.7073472,70.3369,80.0262,49.43758,2.107412
514,cw,0.08362637,18.41552,43.82991,45.13332,0.8700638
515,cw,1.870598,2.9519580000000003,7.5894,3.2939839999999996,0.14335920000000002
516,cw,-0.01378833,14.46231,7.126727000000001,4.762802,0.2468428
517,cw,4.374207,368.8658,348.7861,221.588,5.897034
518,cw,4.745904,132.0512,56.369240000000005,23.707060000000002,0.6028543000000001
519,cw,0.90265,71.0704,47.59162,13.70946,0.8301056
520,cw,2.742844,347.175,241.1888,93.94684000000001,4.376201999999999
521,cw,0.5506755,210.0816,314.1109,170.6061,7.787038000000001
522,cw,48.96304,12325.57,17149.37,9649.26,474.8824
523,cw,0.10629589999999998,10.8652,47.135940000000005,33.8832,4.034736
524,cw,0.506379,3.61403,4.249751,2.446661,0.1451027
525,cw,0.04986561,78.51136,59.331990000000005,54.93956,1.6533209999999998
526,cw,0.01235772,8.654952,19.890539999999998,27.96963,1.7676459999999998
527,cw,0.38683629999999997,57.70346,59.15964,49.7843,2.6067270000000002
528,cw,0.2244612,59.891890000000004,133.3531,139.885,8.09158
529,cw,0.35884699999999997,42.97121,53.620709999999995,47.370909999999995,1.606547
530,cw,0.12405230000000002,9.035186,27.13086,31.20985,1.164375
531,cw,0.773346,24.73142,11.59799,5.33019,0.009737891
532,cw,5.47841,194.7494,208.0717,172.5797,2.6541639999999997
533,cw,0.5254969,154.5419,241.7675,192.2442,5.072908999999999
534,cw,0.04428928,13.73441,12.15473,9.650294,0.2034704
535,cw,1.478192,171.3905,223.4846,184.338,6.59825
536,cw,5.1409080000000005,923.7425,1850.566,1925.351,126.3736
537,cw,0.34939549999999997,41.40712,104.4613,49.006370000000004,4.7214279999999995
538,cw,3.942675,20.97004,30.398090000000003,13.256829999999999,1.1016110000000001
539,cw,0.37709040000000005,93.71638,312.1328,236.7183,4.252035
540,cw,0.3906936,78.10159,164.2189,100.1584,9.011178
541,cw,0.2290869,27.724490000000003,84.53863,25.78828,1.852164
542,cw,5.328817,443.2785,766.3,549.1103,55.13766999999999
543,cw,6.66863,1958.381,6318.276999999999,4610.619000000001,161.9071
544,cw,6.107785,512.2173,539.4394,368.1684,36.7465
545,cw,0.1301376,99.83856999999999,116.3764,101.204,8.244256
546,cw,0.779089,65.19504,130.7555,95.04024,10.97407
547,cw,0.6490511999999999,34.971990000000005,56.013059999999996,45.87072,4.010648000000001
548,cw,25.95425,389.7874,752.3205,479.1361,40.01773
549,cw,1.301601,21.40269,30.86358,58.39978000000001,10.299710000000001
550,cw,0.117579,15.86082,53.5561,49.99046,3.334014
551,cw,0.7637026,197.3846,327.9883,56.05075,1.781236
552,cw,16.065360000000002,1018.46,2418.8779999999997,2351.685,272.3596
553,cw,4.173404,537.2537,839.9116,476.1623,48.692859999999996
554,cw,-0.02221536,2.792411,12.65372,11.57028,0.7686361999999999
555,cw,1.9363099999999998,2494.342,994.0491,746.8488,38.52169
556,cw,0.2769466,103.1998,128.3921,104.2106,8.804953999999999
557,cw,140.5951,7070.709,6613.315,4518.223,537.6868
558,cw,0.3858063,16.750020000000003,10.51419,4.5547889999999995,0.12048130000000001
559,cw,1.353076,190.7041,243.6412,79.96915,1.227356
560,cw,0.12339169999999999,35.08549,17.083370000000002,11.37653,0.2009092
561,cw,0.44927390000000006,126.7277,79.1228,41.28003,0.9113325000000001
562,cw,0.13883829999999997,28.40365,63.80763,14.68377,0.1172335
563,cw,0.3718906,4.934439,17.12678,12.82703,0.9795957000000001
564,cw,0.05919217,8.422805,6.068842,3.019948,0.25772449999999997
565,cw,0.1235807,18.75376,12.650310000000001,5.320892,0.1797963
566,cw,0.4620973,76.51444000000001,38.98468,35.96503,1.9905509999999997
567,cw,1.923141,644.1936,1469.611,1325.924,56.922340000000005
568,cw,2.582549,165.7046,147.7189,103.6555,1.77223
569,cw,0.2719304,9.309866,15.210479999999999,6.543385,0.05197431
570,cw,1.242831,510.98199999999997,1011.253,678.9615,14.38181
571,cw,0.9295405000000001,244.3674,249.0027,128.4261,3.662783
572,cw,0.2181641,5.389324,16.856920000000002,10.2253,0.44145439999999997
573,cw,0.3625457,34.30465,138.8315,95.0523,4.138879
574,cw,0.20920370000000002,189.3204,65.5262,46.45704,0.9975591
575,cw,-0.008896655,14.050820000000002,65.7727,79.0259,1.2313479999999999
576,cw,0.02123405,4.793955,6.816184,5.687482,0.193251
577,cw,0.1176631,34.178490000000004,37.29565,32.43245,0.4237863
578,cw,-0.0059337240000000005,5.188866,14.538620000000002,13.942229999999999,0.6571471999999999
579,cw,3.788215,533.1487,681.3214,620.498,38.89482
580,cw,0.1915984,38.11915,45.218270000000004,36.7139,0.745797
581,cw,0.981558,112.249,87.5646,49.69595,1.58404
582,cw,13.640279999999999,2045.092,2918.275,2368.536,41.22793
583,cw,0.9956285,3.252687,4.515625,7.273708,0.1111501
584,cw,0.1725737,19.28785,21.79083,15.57704,0.3046581
585,cw,6.216719,300.8528,318.6534,274.1378,7.927186
586,cw,6.193738,316.77,246.9174,157.2185,2.775817
587,cw,11.849310000000001,604.8365,1117.694,428.2094,16.12826
588,cw,6.232234,473.9339,488.8796,400.1017,18.41552
589,cw,6.807734,1008.563,1573.5520000000001,1387.105,10.6876
590,cw,0.4655705,68.24883,62.06301,34.16155,0.9782665999999999
591,cw,8.447208,911.1669,645.2806,574.8413,10.36702
592,cw,0.09764873,15.18604,29.19572,3.9325669999999997,0.03706453
593,cw,0.05447578,4.9131089999999995,11.27052,8.682214,0.2266284
594,cw,0.4132955,873.2791,1445.744,1468.655,79.75276
595,cw,0.006541051,17.3524,35.1058,22.56778,0.7147034000000001
596,cw,0.04083317,11.2373,3.9899940000000003,1.833684,-0.10332039999999999
597,cw,1.8628200000000001,1350.1970000000001,2920.4509999999996,2797.843,92.74874
598,cw,0.07613126,10.09763,21.44835,15.512379999999999,0.3949302
599,cw,0.05395338,10.92191,14.92336,9.351355,0.6568765999999999
600,cw,0.1772101,18.35367,7.765836999999999,2.5996200000000003,-0.01881523
601,cw,1.928784,683.7567,713.5817,546.5211,23.74393
602,cw,0.2849428,91.91656,80.04585,56.74061999999999,1.702152
603,cw,0.02867551,12.40499,39.363409999999995,54.39544,0.182162
604,cw,20.338079999999998,1236.92,1625.476,670.0808,46.52456
605,cw,0.1855465,16.36255,13.77085,4.598173,0.1455484
606,cw,0.01475554,44.06449,32.52858,13.563770000000002,0.5103245
607,cw,14.56489,4510.708,2222.81,1339.02,102.2609
608,cw,1.234075,665.6228,909.3694,695.9675,35.76269
609,cw,0.6824043000000001,95.36906,182.7193,186.1746,7.988775
610,cw,-0.0005889819999999999,112.4154,53.37405,44.85435,3.2447169999999996
611,cw,0.0416222,30.149279999999997,121.125,37.87271,0.5860021
612,cw,15.51845,2235.79,4521.42,4359.683,494.0329
613,cw,0.3862659,7.574813000000001,11.423010000000001,6.810963,0.2371744
614,cw,0.18077520000000002,14.26808,86.65595,98.90247,3.9137519999999997
615,cw,0.29095709999999997,107.3503,340.8599,367.6721,30.581459999999996
616,cw,0.4383241,11.72364,19.86996,17.09158,1.556447
617,cw,0.05781224,4.5058620000000005,13.45151,9.762506,1.610208
618,cw,0.06167809999999999,1.920853,17.52276,9.099300999999999,0.7561595
619,cw,4.509245,217.1049,310.9077,171.2384,11.72035
620,cw,0.04377087,2.706988,17.79328,6.751735000000001,0.4741362
621,cw,0.4995429,164.3118,554.3530000000001,427.9668,43.777570000000004
622,cw,10.8048,1892.7720000000002,4262.838,3929.478,313.618
623,cw,56.793,5422.255,5674.554,4649.265,417.0604
624,cw,8.753537,6415.57,7953.973000000001,6468.286999999999,314.0151
625,cw,0.20717,47.91513,57.89444,64.36764000000001,5.375472
626,cw,0.33843829999999997,91.19631,150.5979,145.7247,8.495294
627,cw,0.0634225,5.775918,8.403122999999999,7.771621000000001,0.1471718
628,cw,0.03167419,24.27192,18.4962,20.405179999999998,0.8866809999999999
629,cw,0.782674,166.4865,433.7354,493.4805,31.21708
630,cw,11.77412,740.3954,817.6257,874.0011,59.55361
631,cw,0.10015239999999999,34.676809999999996,75.86401,81.60750999999999,3.863839
632,cw,4.665189,932.97,1878.828,1936.787,32.792640000000006
633,cw,0.8634475,276.7465,457.2678,403.4289,32.46691
634,cw,1.0826149999999999,329.0584,402.6097,393.2679,13.56083
635,cw,0.3187679,356.6256,1230.33,481.2419,28.54693
636,cw,5.27344,317.7259,389.6705,373.3914,25.51587
637,cw,26.83898,9237.516,7843.126,6254.6140000000005,286.3176
638,cw,0.5462403,171.4316,646.0023,164.8274,6.01275
639,cw,0.16215090000000001,15.05445,9.336877000000001,5.659217,0.5269661999999999
640,cw,0.38802329999999996,40.88012,32.22159,6.697267999999999,0.1777037
641,cw,0.02571354,1840.56,2050.532,1848.871,147.6844
642,cw,97.1723,79397.08,53381.2,35721.14,1565.7820000000002
643,cw,0.2827387,30.515490000000003,32.92584,17.04501,0.2656358
644,cw,1.675598,313.3875,742.4017,675.5326,38.61967
645,cw,0.18997229999999998,23.378770000000003,62.45516,78.76943,1.85189
646,cw,1.222545,189.9696,469.7417,448.2535,37.45258
647,cw,58.86263,3673.292,6289.249,5993.741999999999,445.7581
648,cw,3.619918,291.64599999999996,422.6375,340.3466,13.203220000000002
649,cw,0.1530503,33.68586,92.5823,82.78118,2.1359049999999997
650,cw,0.2260565,25.23272,73.38044000000001,70.20817,1.863101
651,cw,0.4051329,66.80360999999999,63.96029,54.21313000000001,2.557801
652,cw,0.1280161,4.710463,7.909307000000001,4.954408,0.14669129999999997
653,cw,0.08463156,29.01505,80.18028000000001,35.21199,0.4087466
654,cw,0.7032526,167.0904,542.2338,603.1149,29.73227
655,cw,0.08681332,50.935759999999995,146.5475,149.2235,4.267469999999999
656,cw,0.003186315,2.239852,4.308889,6.547807,0.18146779999999998
657,cw,0.2802063,78.66096999999999,309.9875,327.4276,24.36956
658,cw,0.14379360000000002,52.11718,113.8743,84.20663,6.48071
659,cw,0.6775554,51.86795,58.3546,42.22252,1.93282
660,cw,1.364134,85.80223000000001,69.43285,34.975590000000004,1.7294150000000001
661,cw,2.141252,179.1248,217.8167,90.39168000000001,5.001505
662,cw,5.094894,764.6318,1343.104,573.1406,44.729890000000005
663,cw,0.32369990000000004,117.2613,365.9884,293.0082,6.422492
664,cw,0.06009549,27.862090000000002,66.4153,42.232490000000006,3.16574
665,cw,0.8090866999999999,59.752359999999996,135.3083,107.052,6.408518
666,cw,0.1442626,17.33766,34.0836,20.57933,1.487694
667,cw,0.03267622,11.9611,31.25233,35.620020000000004,2.033202
668,cw,0.07576848,58.513090000000005,51.804320000000004,49.07157,2.821196
669,cw,0.0059495519999999994,16.08439,49.163470000000004,41.83211,1.131045
670,cw,0.13497160000000002,16.40804,6.278944999999999,1.342594,0.06202058
671,cw,0.6688850000000001,29.23951,85.21039,56.8174,4.079223000000001
672,cw,0.1904335,9.348692999999999,41.50145,22.90042,1.366254
673,cw,0.06345043,41.92772,118.7543,30.263690000000004,0.5661033000000001
674,cw,0.02997944,15.93721,23.96033,14.826789999999999,0.3981789
675,cw,0.1970099,39.72244,103.5332,90.01321,6.764781
676,cw,0.284447,72.80856,117.0622,102.9865,3.5921
677,cw,0.1508184,98.35699,383.2094,459.6434,3.2243060000000003
678,cw,0.009908248,26.95835,59.72128000000001,58.33285,3.6680900000000003
679,cw,0.02326817,4.089936,4.5899339999999995,4.169274,0.1437661
680,cw,0.05410666,10.27618,6.039437,1.906493,0.10490830000000001
681,cw,0.1303948,29.00204,59.30465,41.30141,2.6872540000000003
682,cw,0.1763655,25.886329999999997,27.306420000000003,18.93905,1.333012
683,cw,0.05735423,13.05616,6.1511949999999995,5.543541,0.3750111
684,cw,3.789372,826.4113,1077.267,934.6534,64.67676999999999
685,cw,2.843107,809.5735,545.4996,307.6075,13.67978
686,cw,0.1251514,25.51913,17.90204,25.24486,0.8428671
687,cw,2.048767,438.9022,726.3528,725.8452,34.33859
688,cw,0.08131514,48.379090000000005,96.06012,83.88676,5.998889
689,cw,0.38136809999999993,138.2506,218.8029,135.1922,6.909730000000001
690,cw,1.790045,229.1423,307.8566,229.7531,11.6789
691,cw,27.897740000000002,1919.338,1495.858,1047.4189999999999,67.28882
692,cw,0.2094,62.94085,124.4681,118.848,5.687374
693,cw,18.58439,1532.3310000000001,1791.836,1313.004,70.70615
694,cw,0.276226,39.22104,24.29346,16.15674,0.5636319000000001
695,cw,1.72135,140.2402,91.28036,47.773999999999994,0.6728972
696,cw,0.5649024,148.1095,72.47391999999999,29.17287,1.2798610000000001
697,cw,5.106918,653.1752,667.1598,381.8129,8.153497999999999
698,cw,3.9804269999999997,905.8838,111.1171,34.91276,0.35765840000000004
699,cw,0.7799401999999999,396.0822,188.0664,259.797,3.462013
700,cw,0.05863224,138.9482,255.4505,183.9159,4.065646
701,cw,0.1711125,92.07649,38.1373,23.54579,2.111398
702,cw,0.8195349000000001,229.5187,246.3035,128.9531,10.12406
703,cw,0.1896576,21.605439999999998,38.8183,23.25392,2.045852
704,cw,0.6799369000000001,130.9707,271.1944,201.6715,18.992379999999997
705,cw,0.008476702,12.983130000000001,27.29852,19.783170000000002,0.6545749
706,cw,1.8501740000000002,557.804,746.2412,518.0325,31.027390000000004
707,cw,4.705037,265.3119,1028.05,890.5027,121.79799999999999
708,cw,1.450179,75.53384,129.0682,72.77319,4.441977
709,cw,0.3761727,17.43048,41.61763,27.40836,3.179394
