,rotation,q_u,q_g,q_r,q_i,q_z,qErr_u,qErr_g,qErr_r,qErr_i,qErr_z,u_u,u_g,u_r,u_i,u_z,uErr_u,uErr_g,uErr_r,uErr_i,uErr_z
9528,ccw,0.14240450000000002,0.10058639999999999,0.10509639999999999,0.1114653,0.1048855,0.01341978,0.0017851339999999999,0.002437173,0.005057144,0.007440389,-0.01326059,-0.01522659,-0.01902804,-0.02153461,-0.02870858,0.01315796,0.001767752,0.002411564,0.004997775,0.0073659269999999995
9529,ccw,0.08070367,0.04890014,0.04335225,0.04775416,-0.04264015,0.02671792,0.002260831,0.001958638,0.00255043,0.01348862,0.004983857,0.004838892,0.006408731,0.007264011999999999,0.02501204,0.02654624,0.002255497,0.001955048,0.0025447679999999998,0.01347258
9530,ccw,0.14868,0.1961018,0.2024513,0.21277179999999998,0.1564588,0.05242654,0.005674001999999999,0.0050572690000000005,0.006524408000000001,0.02607267,-0.02936012,-0.04062732,-0.05284905,-0.05304679,-0.03791699,0.05134888,0.005476651,0.004875481,0.006265248,0.02549352
9531,ccw,-0.05527864,-0.06626118,-0.0526634,-0.07394151,-0.06207795,0.01643114,0.002801373,0.002573822,0.002862877,0.01033481,-0.05909945,-0.06250678,-0.07006087,-0.06723536,-0.07464068,0.01643827,0.00280003,0.002579282,0.002860195,0.01035241
9532,ccw,-0.002490739,-0.064324,-0.07002161,-0.06807791,-0.09775831,0.02868509,0.004304913,0.00362869,0.00426189,0.01209975,0.14153339999999998,0.07542839999999999,0.05940458,0.06232154,0.06851419,0.02925388,0.0043115340000000005,0.0036237490000000003,0.004258719,0.01204188
9533,ccw,-0.09793597,-0.11134360000000001,-0.1229633,-0.11759829999999999,-0.1111903,0.01517294,0.0019500939999999999,0.001542765,0.0019525120000000002,0.004822666,-0.06140591,-0.08800854,-0.10091549999999999,-0.1114239,-0.11522080000000001,0.01508604,0.001941222,0.001535356,0.0019498229999999998,0.0048269590000000005
9534,ccw,0.12473150000000001,0.1565093,0.1310499,0.1540558,0.1497228,0.02645477,0.006631893000000001,0.00829069,0.01116822,0.01543186,-0.09401737,-0.08668769999999999,-0.07927335,-0.07013012,-0.06030919,0.02628182,0.006523656,0.00820294,0.01096578,0.01515195
9535,ccw,-0.01190691,0.12399589999999998,0.1284879,0.1146338,0.06947958,0.03838973,0.004712538,0.003426122,0.004165156,0.01063958,-0.01056716,0.05358227,0.06989162,0.07558382,0.07506642,0.03838857,0.00465502,0.0033873490000000004,0.0041348999999999995,0.01064809
9536,ccw,-0.08165871,-0.03562897,-0.02296307,-0.03294936,-0.02583305,0.02271142,0.00306926,0.002783178,0.0038815190000000004,0.009839877,0.06817462,0.07195318,0.08571546,0.08943255,0.08547175,0.02266609,0.0030811999999999997,0.002802075,0.0039082,0.009904893
9537,ccw,0.09585938,0.07984745,0.07395481,0.08590201,0.06007567,0.02387195,0.003251318,0.00286464,0.0037504229999999997,0.009117594,0.15876400000000002,0.07367519,0.07280978,0.0550765,0.06504825,0.0242445,0.003248275,0.002864164,0.003734327,0.009123225
9538,ccw,-0.22628679999999998,-0.19744589999999998,-0.1929942,-0.1813878,-0.2653636,0.05008325,0.00621911,0.005641981999999999,0.00796498,0.02381031,0.1470326,0.13620770000000001,0.1416591,0.1484836,0.133221,0.04872055,0.006100091,0.005551043,0.007883447,0.02268442
9539,ccw,-0.13776960000000002,-0.1883473,-0.19763529999999999,-0.2056561,-0.2187419,0.03430303,0.003158148,0.002311807,0.003006275,0.008201241,-0.01312923,0.003814086,0.0028945679999999997,-0.00674017,0.008962749,0.03367571,0.0030517879999999997,0.002226496,0.002886795,0.007835548000000001
9540,ccw,-0.3118822,-0.2329528,-0.21305789999999997,-0.2161564,-0.22768229999999998,0.04809913,0.0049186709999999995,0.004046172,0.00544529,0.01520669,-0.05454476,-0.05927054,-0.05774711,-0.06835072,-0.02439979,0.04413925,0.004688065,0.003887029,0.005231685,0.01448345
9541,ccw,0.04760681,0.01531627,0.03110209,0.02602154,0.01587691,0.01134094,0.001815945,0.0015577179999999998,0.002003037,0.005605279,-0.00721925,0.00659081,0.008637903,0.006270245,0.0044256320000000005,0.01131591,0.0018155979999999999,0.00155633,0.002001761,0.005603977
9542,ccw,0.16065810000000003,0.1348363,0.19937439999999998,0.17103320000000002,0.16656700000000002,0.1498184,0.1251411,0.1899461,0.08848207,0.0168407,0.03543462,0.03696435,0.07003742,0.05408826,0.09685905,0.1462783,0.12309400000000001,0.1837126,0.08625331,0.01654512
9543,ccw,-0.223565,-0.1894751,-0.19717079999999998,-0.18646479999999999,-0.22857889999999997,0.05126292,0.004619351,0.003887796,0.004490475,0.01921342,0.09344113,0.02127157,0.01416816,0.01646301,0.02358509,0.04930303,0.004463959,0.003745683,0.00434322,0.01829212
9544,ccw,0.04752991,0.0014951970000000002,-0.006085498000000001,0.0034216990000000003,0.09099099,0.08403496,0.006865779,0.006237276999999999,0.007611129,0.03111411,-0.11683260000000001,0.008117079000000001,-0.009466391999999999,-0.007699973000000001,-0.01190898,0.08498254,0.006866216,0.006237605,0.007611491,0.03086404
9545,ccw,-0.18705729999999998,-0.1643744,-0.1523599,-0.13862829999999998,-0.11933139999999999,0.02895837,0.00357603,0.002599659,0.0030131090000000004,0.007766276,0.03208366,0.02991538,0.05125552,0.04360941,0.03346504,0.02802416,0.0034862720000000003,0.002548003,0.0029624390000000003,0.007666563
9546,ccw,-0.003798046,-0.02007075,-0.01405687,-0.001661416,-0.004896637,0.02521259,0.004617116,0.004443674,0.004874785,0.0122152,0.10847899999999999,0.07398969999999999,0.10136360000000001,0.10282619999999999,0.1231548,0.02550719,0.004640455,0.004488212,0.004926044,0.01239878
9547,ccw,-0.01401682,-0.04481936,-0.06541776,-0.06290981,-0.06756474,0.0235585,0.04720958,0.08075087,0.08076619,0.01409088,-0.04102363,0.010005,0.01690381,0.01627857,0.008748273,0.02359348,0.04711975,0.08043047,0.08046975,0.01402806
9548,ccw,-0.05272459,-0.04922053,-0.03708157,-0.02821539,-0.01426803,0.01710952,0.002173787,0.00208458,0.002348017,0.008696245,-0.02625882,-0.02118041,-0.01239814,-0.01139458,-0.01275588,0.01707392,0.002169512,0.00208204,0.002346455,0.00869589
9549,ccw,0.0551563,0.06413639,0.06869932,0.08180831,0.07289356,0.03279168,0.004144814,0.004023169,0.004512955,0.01796566,-0.09362092,-0.05395811,-0.04558503,-0.04697191,-0.03351332,0.03297767,0.00413987,0.004012627,0.004492932,0.01789102
9550,ccw,-0.14079170000000002,-0.09561706,-0.08337212,-0.08248275,-0.08270597,0.02861167,0.0034861109999999996,0.002813922,0.0033312629999999997,0.009138813,0.03581776,0.09050549,0.1007561,0.09662261,0.09390436,0.02809682,0.0034828529999999997,0.002822792,0.003339576,0.009156626999999999
9551,ccw,-0.1167733,-0.1640762,-0.15265839999999997,-0.1937935,-0.2055937,0.02839095,0.004847807,0.005052635,0.006609817,0.02009627,0.07991222,0.08892649,0.10359660000000001,0.10740060000000001,0.10634880000000001,0.02818986,0.004759541,0.0049915720000000005,0.006447854,0.01951418
9552,ccw,-0.02503266,-0.01126794,-0.005803425,-0.01132207,0.008454549,0.009510915,0.006037778000000001,0.01009309,0.00583106,0.004454269,0.01251059,0.002897643,0.000572286,0.007356978,0.003674717,0.009506448,0.006037061999999999,0.01009275,0.005830628000000001,0.004454011
9553,ccw,-0.1393924,-0.1767244,-0.21081799999999998,-0.20903920000000004,-0.22007739999999998,0.03545934,0.003901763,0.003093322,0.003108112,0.009859524,0.06438086,0.09660149999999999,0.1118586,0.1033876,0.12097750000000002,0.03493371,0.003820492,0.003001239,0.003012287,0.009550884
9554,ccw,-0.1280164,-0.1453958,-0.1378924,-0.132757,-0.1373868,0.03053371,0.0033962429999999997,0.002677765,0.00277065,0.008138143,-0.02318849,-0.053115800000000005,-0.06678898,-0.07086453,-0.07272184,0.03006144,0.003336018,0.002639955,0.002736713,0.008030888
9555,ccw,-0.03777284,-0.02836357,-0.03294741,-0.03881799,-0.0397145,0.00772011,0.001745158,0.00137007,0.001365829,0.0030936809999999996,-0.02622238,-0.008839085,-0.008787686999999999,-0.0059792019999999994,-0.01337023,0.0077144169999999995,0.0017438920000000001,0.001368691,0.001363825,0.003089365
9556,ccw,0.20683310000000002,0.20979650000000002,0.1894928,0.1830744,0.1768875,0.04574369,0.004264525,0.002757377,0.002819779,0.007607783000000001,-0.12762880000000001,-0.06262098,-0.06708935,-0.06380552,-0.05317507,0.04461345,0.004104372,0.00267536,0.002740862,0.0074012
9557,ccw,-0.297313,-0.26373620000000003,-0.2478144,-0.2405991,-0.2647943,0.01398917,0.001776419,0.001651242,0.001687572,0.005052064,-0.01334371,-0.00181964,-0.006820306999999999,-0.009029169,-0.01811398,0.01289792,0.001664422,0.0015583860000000001,0.0015977510000000001,0.004732762
9558,ccw,0.1194718,0.06706398,0.05508548,0.05096001,0.03711578,0.05987848,0.0041140790000000005,0.002598104,0.0023767,0.006461351999999999,0.1207982,0.06616311,0.06788547,0.07502344,0.06446395,0.05989704,0.004113589,0.002602165,0.002383857,0.006479227
9559,ccw,-0.2187808,-0.21658070000000001,-0.22181660000000003,-0.2185616,-0.2286719,0.01879738,0.002121272,0.001719419,0.001823051,0.005283203,0.005483913000000001,0.01374287,0.01807532,0.01756384,0.02316224,0.01795803,0.002028647,0.001641128,0.001742284,0.005029575
9560,ccw,-0.04201835,-0.04316846,-0.02894922,-0.02631128,-0.02818911,0.01821884,0.003215163,0.002808245,0.00301297,0.009346496,0.009533946,0.014995500000000002,0.02700939,0.03421288,0.02456997,0.01818842,0.00320991,0.00280794,0.0030144090000000004,0.009344715
9561,ccw,0.01150698,0.1123788,0.1179262,0.11282049999999999,0.1042932,0.02493955,0.0029086109999999997,0.002229204,0.002308254,0.006910357,-0.005434368,0.05558755,0.05570809,0.06194045,0.08262604,0.02493699,0.0028814220000000002,0.0022056479999999997,0.002288151,0.006882912
9562,ccw,-0.01366622,-0.05351721,-0.07162842,-0.06881429,-0.05183617,0.02883609,0.003132314,0.00258708,0.002892215,0.009074165,0.006550823000000001,0.0336464,0.04767476,0.05122815,0.04947585,0.02883194,0.003126915,0.0025797520000000003,0.00288616,0.009072008000000001
9563,ccw,-0.1513149,-0.07893786,-0.07805686,-0.08392625,-0.07148136,0.04633513,0.004575121,0.003863518,0.006472981,0.01739893,0.04585848,0.02625128,0.02490892,0.02782117,0.038005300000000006,0.04540452,0.004550009,0.0038425729999999997,0.006432836999999999,0.01733569
9564,ccw,0.1662059,0.18756389999999998,0.1978051,0.1966056,0.1998024,0.03341294,0.006361047,0.005968416999999999,0.006766038,0.02000726,0.05382531,0.04863521,0.04819794,0.05504745,0.03257835,0.03262059,0.0061629480000000006,0.005761097,0.006538476999999999,0.01927382
9565,ccw,0.08537356,0.1020202,0.114881,0.09997476,0.1241894,0.02054534,0.00344995,0.003785013,0.0044970520000000005,0.01525664,0.01656867,0.01600352,0.01812095,0.02138989,0.0479736,0.0204028,0.003415468,0.003737254,0.004454804000000001,0.01506119
9566,ccw,-0.03883011,0.000898778,0.01189278,0.008676455999999999,0.01131212,0.02393227,0.0031014109999999997,0.00240479,0.002415506,0.007009693000000001,0.033275,0.01216414,0.007179176,0.014989600000000002,0.01982067,0.02392271,0.003101867,0.002404574,0.002415867,0.00701155
9567,ccw,-0.1158675,-0.1098744,-0.10521880000000002,-0.1136451,-0.09026195,0.028850599999999997,0.0033805059999999997,0.003125407,0.003451283,0.01362345,-0.1620644,-0.1239385,-0.13168139999999998,-0.13476400000000002,-0.136889,0.02920912,0.0033913420000000003,0.0031445170000000003,0.003468888,0.01376469
9568,ccw,-0.05607519,-0.11717319999999999,-0.10704280000000001,-0.1352402,-0.08453823,0.05486388,0.00584998,0.005272128,0.0067446680000000005,0.02760859,0.05824656,0.03431718,0.02756638,0.04077741,0.0132935,0.05487741,0.0057780719999999995,0.005216698,0.006635600000000001,0.02741821
9569,ccw,0.008968803000000001,-0.04502518,-0.03854752,-0.05208878,0.00844022,0.02637155,0.0033789640000000004,0.002648725,0.003088987,0.01200325,0.03506915,0.05729285,0.06891727,0.07305785,0.08272710000000001,0.02640184,0.003383185,0.00265733,0.003097039,0.01208425
9570,ccw,-0.1748556,-0.1287952,-0.1364838,-0.1343014,-0.1938518,0.06161999,0.00609175,0.005126063,0.00522428,0.01920177,0.2291067,0.10605719999999999,0.103622,0.09974676,0.13351629999999998,0.06287973,0.006060183,0.00508692,0.00518334,0.01884571
9571,ccw,0.14767660000000002,0.1473401,0.13908289999999998,0.148646,0.11368330000000001,0.0251023,0.003683057,0.003688765,0.0036653959999999996,0.01045294,0.04333372,0.01948761,0.01552557,0.01330477,0.02064197,0.02461824,0.003606983,0.0036202879999999997,0.003587631,0.01032481
9572,ccw,0.004689624,-0.01215815,-0.01567051,-0.003469693,-0.01448217,0.03069183,0.003921578,0.0031976440000000004,0.00345898,0.01382068,-0.04841,-0.08397402,-0.08020937,-0.08373734,-0.08517333,0.030763,0.003948551,0.0032173609999999997,0.003483107,0.01391766
9573,ccw,-0.1408956,-0.106574,-0.0971022,-0.09065923,-0.11174660000000002,0.03003602,0.004251719,0.0038083920000000003,0.004903418,0.01419997,0.004186336,0.02401881,0.02589058,0.0196771,0.03614546,0.02945746,0.0042066609999999996,0.003775512,0.004865489000000001,0.01404422
9574,ccw,0.07386865,0.0154363,0.01785334,0.01195996,-0.008181217,0.03773421,0.004609874,0.003671493,0.004672414000000001,0.01281033,-0.05417869,-0.03659729,-0.03586741,-0.03586298,-0.02644006,0.03763998,0.004614945,0.0036750420000000003,0.00467775,0.01281842
9575,ccw,-0.05996218,-0.08251283,-0.09329601,-0.09163105,-0.09730992,0.02507565,0.0034279379999999997,0.002666895,0.003203222,0.008192979,0.21462640000000002,0.17973370000000002,0.16849070000000002,0.16905799999999999,0.1580726,0.02611159,0.003513105,0.002718005,0.003266191,0.008316816
9576,ccw,0.006628945,0.01387427,0.003536322,0.009756839,0.004690592,0.01611,0.002546205,0.002232805,0.0027817740000000003,0.007248705,0.04099434,0.05348971,0.07004393,0.06677883,0.07942114,0.01613635,0.002552988,0.002243705,0.002793885,0.007294124
9577,ccw,0.12153689999999999,0.1969154,0.193354,0.2079393,0.2069924,0.04756797,0.0056316709999999996,0.0166389,0.03353574,0.01175719,0.03453834,0.05774955,0.06622528,0.05280198,0.05691002,0.04693642,0.005443295,0.01611992,0.03226302,0.01132016
9578,ccw,-0.16093659999999999,-0.15625529999999999,-0.1661128,-0.1661639,-0.17122679999999998,0.013860399999999998,0.003973046,0.001529885,0.001771126,0.004150764,0.0142028,-0.006909069,-0.01285922,-0.01497972,-0.01381709,0.013517500000000002,0.0038796409999999996,0.0014895870000000001,0.0017245479999999998,0.004034942
9579,ccw,0.09138863,0.1398567,0.12340570000000001,0.1275668,0.1425724,0.01274838,0.002708996,0.002494869,0.0032009990000000004,0.008763663,0.1805612,0.2440716,0.241642,0.2343634,0.2285732,0.01304892,0.0028113709999999996,0.002597268,0.0033186640000000002,0.00902846
9580,ccw,-0.000318273,-0.01217972,-0.02099674,-0.0117327,-0.009230101,0.02875618,0.0036706490000000002,0.0029319290000000002,0.0036124000000000004,0.009611462,-0.0229973,-0.04153948,-0.05259061,-0.05094431,-0.06216157,0.02877138,0.0036764320000000003,0.0029387320000000003,0.003621265,0.009647708
9581,ccw,0.1297835,0.07410891,0.05749402,0.05631151,0.0510454,0.01527385,0.0028810190000000003,0.0030334629999999997,0.004098719,0.0108421,0.04930334,0.03496469,0.02862918,0.02548967,0.01781995,0.01505938,0.0028688259999999997,0.003025962,0.004088438,0.0108174
9582,ccw,-0.0121154,0.00370705,-0.005865725,0.0027126040000000004,0.002923662,0.02760488,0.003298007,0.002443214,0.002728312,0.007629828000000001,-0.02731371,0.001924631,0.01205142,0.003615418,-0.002063779,0.02762141,0.0032979740000000004,0.002443485,0.002728328,0.007629795
9583,ccw,-0.16541199999999998,-0.20963579999999998,-0.1941693,-0.192429,-0.20182460000000002,0.02570192,0.007451622,0.01135489,0.01210036,0.009342767,0.01884298,0.01569074,0.007090292,0.01260004,0.0052466940000000005,0.02503517,0.007146021999999999,0.01095013,0.01167759,0.008984232
9584,ccw,-0.05818004,-0.04531745,-0.05409482,-0.05014914,-0.04726727,0.01826691,0.0018216760000000002,0.0016719120000000002,0.00165059,0.00504162,-0.04489824,-0.04887544,-0.0670802,-0.06093279,-0.05574945,0.01824205,0.001822284,0.001674525,0.0016525560000000001,0.005046003
9585,ccw,0.05647773,0.000518392,-0.004944454,-0.005876023,-0.01139013,0.03704242,0.0038450190000000003,0.0036661209999999996,0.003672494,0.01174118,-0.001025257,0.01435447,0.0178762,0.01487951,0.02524713,0.03692487,0.00384581,0.003667203,0.00367318,0.01174713
9586,ccw,-0.15923520000000002,-0.07781569999999999,-0.06199538,-0.0656255,-0.09884671,0.008717997,0.00141894,0.0009669839999999999,0.0008342839999999999,0.002128617,-0.01278816,-0.006500906,-0.006757752,-0.0065997669999999994,-0.01015042,0.008506402,0.001410485,0.000963332,0.00083075,0.002108336
9587,ccw,-0.03522705,-0.04588122,-0.03905091,-0.02283236,-0.05308463,0.02369167,0.0033694309999999996,0.00332639,0.0035652740000000002,0.01098346,0.0204945,0.025769900000000002,0.03367587,0.0221342,0.02690021,0.02367226,0.003364593,0.003325093,0.003565163,0.01096056
9588,ccw,-0.03922237,-0.01439275,-0.01936719,-0.02285233,-0.04157474,0.04157498,0.005453478,0.004779777,0.0054495609999999995,0.01680404,0.0013399310000000002,-0.02143017,-0.03210801,-0.02536848,-0.03989957,0.04151125,0.005454852,0.004782908,0.005450221,0.01680176
9589,ccw,-0.02807402,0.0121158,0.009035874000000001,0.007996381,0.000307049,0.01080685,0.001497001,0.001728873,0.002000716,0.0050533999999999996,0.001032215,-0.008074725,-0.02081026,-0.02598326,-0.02696116,0.01079835,0.001496879,0.00172948,0.002001938,0.005057071
9590,ccw,-0.1354254,-0.14850660000000002,-0.23179539999999998,-0.2005644,-0.18019000000000002,0.04018405,0.01576428,0.008848736,0.01364132,0.01674112,-0.1371687,-0.04536958,-0.06556797,-0.0371425,-0.04388642,0.04020247,0.01545943,0.008444553,0.01314171,0.016253899999999998
9591,ccw,-0.07517996,-0.05035225,-0.03251765,-0.02587195,-0.01446304,0.006858916,0.001221752,0.001191774,0.001311997,0.004080987,-0.02549116,-0.0319433,-0.03206005,-0.02957055,-0.02662934,0.006824905,0.001219909,0.001191739,0.001312266,0.004083026
9592,ccw,-0.1601651,-0.1376137,-0.1404763,-0.1359067,-0.1368822,0.02295783,0.0029010040000000004,0.00213104,0.001884214,0.005346066,-0.06032575,-0.03429547,-0.03513777,-0.04224509,-0.03640516,0.02247196,0.0028509259999999997,0.002092771,0.001853646,0.00525558
9593,ccw,-0.03992242,-0.06398759999999999,-0.06448372,-0.05768257,0.01202017,0.03527243,0.00444711,0.00509019,0.006531218,0.02769494,-0.01394409,-0.0323001,-0.03188154,-0.03520831,-0.04980185,0.035223199999999996,0.0044336309999999995,0.005074305,0.006517659,0.02775953
9594,ccw,-0.05985985,0.06883843,0.06168361,0.05494119999999999,0.05860367,0.03147946,0.004319033,0.005057957,0.006359284000000001,0.02112791,-0.05723304,0.008665744,0.005543059,0.007028955,0.00148438,0.03146985,0.004299033,0.005038976,0.006340488000000001,0.02105577
9595,ccw,0.14489770000000002,-0.03495761,-0.05400223,-0.03528785,-0.04814174,0.05901643,0.005718714000000001,0.005809109,0.007671174,0.01531718,0.03884312,0.04366939,0.02979153,0.05507649,0.03971628,0.05790222,0.00572262,0.005797381,0.007684845,0.01530589
9596,ccw,0.02738231,0.13996129999999998,0.1336111,0.12684220000000002,0.10685270000000001,0.06368683,0.02107264,0.04747908,0.06191435,0.01817718,0.05693746,0.07421379,0.07822245,0.07722776,0.1111353,0.06384511,0.02078513,0.04693813,0.06130402,0.01819376
9597,ccw,-0.0893153,-0.10764480000000001,-0.11660060000000001,-0.1116902,-0.07880691,0.03944163,0.0036435559999999996,0.003631407,0.004063968,0.01468133,-0.05483396,-0.02652215,-0.028716700000000005,-0.0226354,-0.02358283,0.03924819,0.003604589,0.003585974,0.004016256,0.01459911
9598,ccw,0.04310895,0.104893,0.1170713,0.1201192,0.1347807,0.02242742,0.0032703109999999997,0.003725086,0.004403612,0.01684726,0.049012900000000005,0.05220026,0.03724844,0.03307098,0.03614551,0.02243957,0.003243715,0.003680153,0.004346163,0.01657092
9599,ccw,-0.1322539,-0.1065355,-0.1115161,-0.1064496,-0.1013663,0.03406804,0.002733117,0.00235035,0.002463241,0.008124734,0.02170906,0.02094525,0.01958717,0.02740031,0.01025582,0.03350313,0.0027038,0.0023225470000000003,0.002437622,0.008043363000000001
9600,ccw,-0.04746795,-0.09896977,-0.11756710000000001,-0.11315330000000001,-0.12270330000000002,0.03402803,0.00672094,0.007850635,0.009391155,0.01184613,-0.01655272,-0.0020714089999999998,-0.003230554,-0.001686287,-0.00051013,0.03396092,0.006656088,0.007744404,0.009273201,0.01167171
9601,ccw,-0.02435376,-0.07335291,-0.09444438,-0.098103,-0.08332537,0.02378898,0.0028345609999999998,0.003035772,0.0032500159999999997,0.01119813,0.01721942,-0.003144145,-0.01596442,-0.01620969,-0.006662745,0.02378193,0.0028194590000000003,0.003009817,0.0032200279999999998,0.01112168
9602,ccw,-0.08297595,-0.05810974,-0.04480967,-0.04638134,-0.05135419999999999,0.01736353,0.002468736,0.002063742,0.002400835,0.006413238000000001,-0.05307924,-0.04717626,-0.06565309,-0.06887478,-0.07458559,0.01729372,0.0024659120000000002,0.00206847,0.002407025,0.0064318759999999996
9603,ccw,-0.175648,-0.17922520000000003,-0.202872,-0.21825820000000004,-0.2039282,0.05331909,0.005802885,0.004849251,0.005629777,0.01420177,0.01516087,-0.02170987,-0.0413873,-0.02881996,-0.0368054,0.05175839,0.005627663000000001,0.004669181,0.005383817,0.013664099999999998
9604,ccw,0.10088810000000001,0.1220011,0.1227253,0.11707360000000001,0.12451010000000001,0.02171381,0.0022867589999999998,0.001885036,0.001960467,0.005221525,0.006651941,0.03953428,0.05256177,0.0603031,0.06711496,0.02149707,0.0022569829999999997,0.0018623939999999999,0.0019411570000000002,0.005165523
9605,ccw,0.0202355,-0.07032956,-0.09810202,-0.1001657,-0.0816998,0.0495449,0.07007398,0.08454577,0.07288107,0.01159184,0.1344753,0.03399791,0.04492218,0.04073287,0.03271361,0.05041225,0.06981047,0.08391248,0.07228029,0.01152755
9606,ccw,0.03108673,0.03363623,0.01633009,0.01445661,0.02260667,0.01862996,0.002073284,0.001927684,0.00217866,0.006051775,0.0107678,0.04203042,0.051658,0.04984629,0.04579512,0.01861414,0.002074598,0.001932306,0.0021836110000000002,0.0060613559999999995
9607,ccw,-0.08930746,-0.1520618,-0.1668886,-0.1766703,-0.15881629999999997,0.04474722,0.08701383,0.08644772,0.08218951,0.07014769,-0.03102703,0.0112763,0.002846499,0.006283783,-0.0033489440000000004,0.04443726,0.08507984,0.08413681,0.07974149999999999,0.06844339
9608,ccw,-0.06663293,-0.1147259,-0.11929870000000001,-0.1128387,-0.10303949999999999,0.04380409,0.004527436,0.003996088,0.003936608,0.01116868,0.001197629,0.03147256,0.03277619,0.03828722,0.05513324,0.04361095,0.004473421,0.003944632,0.003893117,0.0110855
9609,ccw,0.02993661,0.03031401,0.01477389,0.05632541,0.0468327,0.6067253,1.352784,0.05685098,0.007755113,0.03134729,-0.002364138,-0.04852338,-0.06175215,-0.06252898,-0.07238825,0.6061857,1.3547209999999998,0.05705491,0.007760793,0.03144224
9610,ccw,-0.000350985,-0.0287488,-0.03573292,-0.03342275,-0.02779137,0.014650700000000001,0.001689561,0.001634456,0.0016990629999999998,0.005517281,0.010361200000000001,0.007903391,0.009559981,0.01004066,0.007092589,0.01465227,0.0016882720000000002,0.0016325220000000002,0.001697339,0.0055133019999999994
9611,ccw,-0.04791548,-0.07662927,-0.07598417,-0.07994087,-0.07238343,0.008135261999999999,0.001057037,0.001090489,0.001041284,0.0030860909999999996,0.004150562,-0.002141542,-0.00756558,-0.00945209,-0.01448218,0.008116788,0.001050889,0.0010843089999999999,0.001034785,0.0030706920000000003
9612,ccw,0.21439699999999998,0.25347220000000004,0.2696173,0.2789738,0.3169284,0.02175448,0.002437674,0.002227463,0.002471579,0.0071996180000000005,-0.01556272,-0.01599452,-0.01845705,-0.01801796,-0.01949078,0.02082361,0.002295285,0.0020820070000000003,0.002299862,0.00657239
9613,ccw,-0.04114948,-0.02575424,-0.02051597,-0.02360414,-0.05944235,0.03136473,0.002708513,0.002781154,0.00406891,0.009051851,0.04288959999999999,0.03096251,0.04152295,0.03928032,0.04425259,0.031369299999999996,0.002709312,0.002784773,0.004072914,0.009037682
9614,ccw,-0.03932497,-0.05938057,-0.0689543,-0.04644511,-0.06411853,0.03961983,0.004944648,0.004815035,0.0048422579999999995,0.01523267,-0.07529315,-0.06001819,-0.06889831,-0.0768804,-0.05801894,0.03978233,0.004945022,0.004814998,0.004860321,0.01522141
9615,ccw,-0.10686099999999998,-0.11521340000000001,-0.13825520000000002,-0.1563789,-0.1723195,0.01598906,0.0016989729999999999,0.001295295,0.001316713,0.0041711890000000005,0.02029532,0.01736052,0.01870088,0.02270004,0.02562059,0.01581606,0.001677365,0.001271668,0.001286311,0.004055246
9616,ccw,0.0491392,0.02586336,0.01638129,0.01715726,0.01833474,0.01244103,0.001075379,0.001002017,0.001447256,0.0028613,-0.02662997,-0.01324828,-0.01968791,-0.01601798,-0.01480219,0.0124199,0.001074849,0.001002137,0.001447202,0.002860966
9617,ccw,-0.0597337,-0.03266539,-0.03329203,-0.04254764,-0.01762218,0.044104500000000005,0.005002053,0.005136471,0.005692433,0.01744946,-0.1358758,-0.05018402,-0.03185911,-0.04624933,-0.03582506,0.04475199,0.005009292,0.005135993,0.005694296999999999,0.01746641
9618,ccw,-0.04472031,-0.009537582,-0.02105089,-0.03027797,-0.02207814,0.03457891,0.004269528,0.004895527,0.005723216,0.02015279,-0.01204716,-0.008697039,-0.0024782370000000003,-0.001660361,0.02263745,0.03451497,0.004269463,0.00489339,0.005717992,0.02015329
9619,ccw,-0.07338362,-0.0632815,-0.07768034,-0.08785924,-0.1030768,0.01561099,0.002470096,0.0016508129999999999,0.0015623870000000002,0.004594556,0.02802891,0.02691719,0.03334953,0.03987505,0.05135436,0.01553979,0.002462046,0.001642764,0.0015529270000000002,0.0045584779999999995
9620,ccw,-0.1644006,-0.1470501,-0.13560899999999998,-0.1421017,-0.1340392,0.02210022,0.0026663529999999998,0.002569656,0.002690512,0.007949817,0.04577591,0.04646946,0.05425334,0.05867552,0.06246757,0.02157114,0.002616133,0.002531083,0.00264684,0.007841144
9621,ccw,0.04854478,-0.0154673,-0.02264828,-0.01316996,-0.01014859,0.04541265,0.0049738890000000004,0.004672303,0.004758825,0.0150164,0.01480552,-0.01343408,-0.02777353,-0.02602047,-0.04759397,0.04531594,0.004973597,0.004673509,0.0047612190000000006,0.01504883
9622,ccw,-0.1971756,-0.1499711,-0.1470577,-0.15473979999999998,-0.100812,0.04620467,0.0048864040000000004,0.0052675759999999995,0.005893909,0.02332583,0.1067674,0.11298989999999999,0.11847010000000001,0.1287122,0.1640989,0.045011199999999994,0.004840718,0.005229108,0.005852266,0.02370601
9623,ccw,0.009581948,0.0014158110000000001,0.000130378,0.005040518,0.003357185,0.01913297,0.0021112039999999998,0.002227536,0.002328733,0.006840081,-0.04515982,-0.02373679,-0.02339509,-0.02055589,-0.02035135,0.01917019,0.0021123879999999998,0.002228755,0.002329658,0.006842836
