,rotation,sky_u,sky_g,sky_r,sky_i,sky_z,skyErr_u,skyErr_g,skyErr_r,skyErr_i,skyErr_z
153,cw,1.21e-09,1.4000000000000001e-09,3.6700000000000004e-09,7.5e-09,2.5099999999999996e-08,9.109999999999999e-13,6.289999999999999e-13,3.820000000000001e-11,1.43e-12,4.6e-12
154,cw,1.31e-09,1.57e-09,4.33e-09,8.55e-09,2.75e-08,6.900000000000001e-12,1.8300000000000001e-10,2.46e-09,1.6899999999999997e-09,5.220000000000001e-10
155,cw,1.3400000000000001e-09,1.55e-09,3.8200000000000005e-09,8.050000000000001e-09,2.7200000000000002e-08,7.62e-11,1.8300000000000001e-10,7.58e-11,1.29e-10,2.1399999999999998e-10
156,cw,1.27e-09,1.4400000000000002e-09,3.6700000000000004e-09,7.809999999999998e-09,2.63e-08,5.3400000000000004e-11,6.370000000000001e-11,7.640000000000002e-11,9.729999999999999e-11,1.35e-10
157,cw,1.19e-09,1.4000000000000001e-09,3.5200000000000003e-09,7.28e-09,2.4199999999999998e-08,9.84e-13,5.3e-13,9.73e-13,1.47e-12,5.269999999999999e-12
158,cw,1.36e-09,1.6e-09,4.07e-09,8.409999999999999e-09,2.65e-08,4.7999999999999996e-11,3.71e-10,6.859999999999999e-10,1e-09,6.3e-10
159,cw,1.4400000000000002e-09,1.6300000000000002e-09,4.0299999999999995e-09,8.42e-09,2.64e-08,1.5699999999999997e-10,2.21e-10,2.2e-10,1.8499999999999998e-10,3.8e-10
160,cw,1.58e-09,2.09e-09,4.98e-09,9.1e-09,2.77e-08,3.71e-11,5.6299999999999996e-11,5.03e-11,5.529999999999999e-11,7.37e-11
161,cw,1.82e-09,2.13e-09,5.03e-09,8.92e-09,2.77e-08,1.12e-10,8.720000000000001e-11,8.77e-11,2.5e-10,1.77e-10
162,cw,1.8299999999999999e-09,2.0600000000000003e-09,4.689999999999999e-09,7.859999999999999e-09,2.41e-08,2.92e-11,2.4399999999999998e-11,4.58e-11,6.57e-11,7.570000000000001e-11
163,cw,1.57e-09,2.41e-09,5.31e-09,8.07e-09,2.2400000000000002e-08,6.809999999999999e-11,8.620000000000001e-11,1.09e-10,1.1599999999999999e-10,1.6899999999999999e-10
164,cw,1.55e-09,2.25e-09,5.13e-09,8.240000000000001e-09,2.4199999999999998e-08,3.81e-11,7.120000000000001e-11,4.5599999999999996e-11,6.690000000000001e-11,9.22e-11
165,cw,1.54e-09,2.17e-09,4.96e-09,8.469999999999999e-09,2.57e-08,3.0500000000000005e-11,5.03e-11,3.74e-11,6.759999999999999e-11,4.8399999999999996e-11
166,cw,1.58e-09,2.15e-09,5.02e-09,8.75e-09,2.7200000000000002e-08,3.99e-11,5.33e-11,6.11e-11,8.52e-11,1.6000000000000002e-10
167,cw,1.8100000000000002e-09,2.15e-09,5.11e-09,9.63e-09,3.1e-08,3.45e-11,3.79e-11,2.8399999999999997e-11,4.9700000000000007e-11,8.179999999999999e-11
168,cw,1.82e-09,2.17e-09,5.1200000000000005e-09,9.66e-09,3.01e-08,1.2500000000000001e-12,5.480000000000001e-12,1.0300000000000001e-11,1.0900000000000001e-11,4.8e-12
169,cw,1.5e-09,2.36e-09,5.379999999999999e-09,7.809999999999998e-09,2.16e-08,8.72e-12,3.9500000000000006e-11,2.52e-11,2.87e-11,8.279999999999999e-11
170,cw,1.5e-09,2.3e-09,5.3e-09,7.73e-09,2.14e-08,9.950000000000001e-13,1.6e-12,3.5499999999999996e-12,1.08e-12,4.1799999999999996e-12
171,cw,1.49e-09,2.28e-09,5.2600000000000004e-09,7.69e-09,2.16e-08,9.940000000000002e-13,1.3699999999999999e-11,2.51e-11,5.24e-11,8.640000000000001e-11
172,cw,1.58e-09,2.3e-09,5.34e-09,8.23e-09,2.4e-08,1.52e-10,1.64e-10,1.8700000000000003e-10,2.63e-10,3.13e-10
173,cw,1.57e-09,2.18e-09,5.14e-09,8.42e-09,2.5099999999999996e-08,1.1599999999999999e-10,2.22e-10,2.35e-10,2.2e-10,2.54e-10
174,cw,1.55e-09,2.15e-09,5.14e-09,8.5e-09,2.62e-08,4.58e-11,5.15e-11,7.7e-11,1.06e-10,2.07e-10
175,cw,1.56e-09,2.0600000000000003e-09,5.17e-09,9.220000000000001e-09,2.9100000000000002e-08,1.06e-12,4.4200000000000004e-13,7.63e-13,1.14e-12,4.88e-12
176,cw,1.5e-09,2.47e-09,5.789999999999999e-09,9.06e-09,2.36e-08,3.86e-11,3.83e-10,1.4300000000000002e-09,2.59e-09,2.93e-09
177,cw,1.49e-09,2.23e-09,5.17e-09,8.050000000000001e-09,2.36e-08,7.65e-11,8.759999999999999e-11,1.4699999999999998e-10,7.859999999999999e-11,5.7600000000000005e-12
178,cw,1.55e-09,2.15e-09,5.1e-09,8.89e-09,2.73e-08,3.3200000000000006e-11,7.849999999999999e-11,1.06e-10,1.54e-10,1.2200000000000002e-10
179,cw,1.61e-09,2.14e-09,5.15e-09,9.61e-09,2.9100000000000002e-08,1.4e-10,8.149999999999999e-11,1.0500000000000001e-10,5.04e-10,7.09e-10
180,cw,1.59e-09,2.14e-09,5.06e-09,8.92e-09,2.77e-08,1.12e-12,4.55e-13,7.509999999999998e-13,1.22e-12,5.690000000000001e-12
181,cw,1.6699999999999998e-09,2.22e-09,5.3e-09,9.46e-09,2.97e-08,1.15e-12,1.6300000000000002e-09,3.4000000000000003e-09,6.6e-10,3.55e-11
182,cw,1.7300000000000002e-09,2.15e-09,5.1900000000000005e-09,9.620000000000001e-09,3.03e-08,5.5999999999999996e-12,4.3299999999999995e-11,1.8e-10,6.31e-10,3.7e-11
183,cw,1.79e-09,2.13e-09,5.04e-09,8.92e-09,2.8199999999999998e-08,1.2500000000000001e-12,4.8e-13,3.18e-12,1.15e-12,6.1600000000000004e-12
184,cw,1.79e-09,2.17e-09,5.08e-09,9.1e-09,2.8300000000000002e-08,2.07e-12,4.5599999999999996e-11,5.6600000000000004e-11,7.63e-11,3.61e-11
185,cw,1.8100000000000002e-09,2.2e-09,5.08e-09,9.02e-09,2.8300000000000002e-08,1.0399999999999999e-10,1.55e-10,1.73e-10,1.96e-10,3.03e-10
186,cw,1.57e-09,2.26e-09,5.2200000000000006e-09,8.14e-09,2.32e-08,1.01e-12,2.38e-11,1.39e-11,1.0300000000000001e-11,6.47e-12
187,cw,1.56e-09,2.27e-09,5.21e-09,8.29e-09,2.33e-08,2.59e-11,5.65e-11,7.820000000000001e-11,9.03e-11,2.3e-10
188,cw,1.92e-09,2.1600000000000004e-09,5.01e-09,8.63e-09,2.62e-08,1.75e-11,2.17e-11,3.29e-11,3.59e-11,5e-11
189,cw,1.57e-09,2.28e-09,5.17e-09,7.840000000000001e-09,2.19e-08,1.31e-12,5.589999999999999e-13,8.559999999999999e-13,1.36e-12,4.72e-12
190,cw,1.7199999999999999e-09,2.46e-09,5.51e-09,8.440000000000001e-09,2.36e-08,2.5e-10,2.8e-10,3.95e-10,3.8100000000000003e-10,5.68e-10
191,cw,1.61e-09,2.21e-09,5.1900000000000005e-09,8.46e-09,2.3900000000000002e-08,1.18e-12,8.74e-12,1.0300000000000001e-11,2.9399999999999997e-11,4.28e-12
192,cw,1.6e-09,2.18e-09,5.07e-09,8.399999999999999e-09,2.4300000000000003e-08,1.12e-12,4.74e-13,7.609999999999999e-13,1.1e-12,4.28e-12
193,cw,1.66e-09,2.2e-09,5.08e-09,8.45e-09,2.44e-08,1.2e-12,8e-13,7.329999999999999e-13,1.19e-12,4.34e-12
194,cw,1.6399999999999997e-09,2.18e-09,5.05e-09,8.43e-09,2.46e-08,1.13e-12,4.77e-13,7.340000000000001e-13,1.1100000000000001e-12,4.32e-12
195,cw,1.6800000000000002e-09,2.18e-09,5.2200000000000006e-09,9.17e-09,2.7e-08,5.4399999999999994e-11,6.97e-11,1.0699999999999999e-10,1.48e-10,1.77e-10
196,cw,1.7199999999999999e-09,2.17e-09,5.14e-09,9.02e-09,2.69e-08,1.15e-12,4.78e-13,7.659999999999999e-13,1.15e-12,4.71e-12
197,cw,1.89e-09,2.36e-09,5.35e-09,9.740000000000002e-09,2.93e-08,1.54e-10,2.29e-10,2.58e-10,2.65e-10,3.3799999999999997e-10
198,cw,1.89e-09,2.17e-09,5.24e-09,9.64e-09,2.98e-08,2.08e-12,9.69e-12,3.3399999999999996e-11,3.51e-11,6.79e-12
199,cw,1.93e-09,2.22e-09,5.14e-09,9.06e-09,2.71e-08,1.24e-12,6.46e-11,1.03e-10,1.12e-10,1.4699999999999998e-10
200,cw,1.98e-09,1.9699999999999996e-09,4.7100000000000005e-09,7.87e-09,2.48e-08,3.86e-11,6.34e-11,7.05e-11,7.140000000000001e-11,5.520000000000001e-11
201,cw,1.95e-09,1.94e-09,4.62e-09,7.82e-09,2.46e-08,3.7200000000000005e-11,4.6700000000000004e-11,6.409999999999999e-11,5.4399999999999994e-11,1.2e-10
202,cw,2.0100000000000003e-09,2.0499999999999997e-09,5.21e-09,8.53e-09,2.7e-08,1.24e-12,2.38e-12,7.62e-13,1.21e-12,4.68e-12
203,cw,1.7800000000000003e-09,1.8299999999999999e-09,4.64e-09,7.42e-09,2.36e-08,2.68e-11,3.2100000000000004e-11,4.25e-11,5.81e-11,5.78e-11
204,cw,1.98e-09,2e-09,4.78e-09,7.929999999999999e-09,2.45e-08,8.06e-11,4.86e-10,5.170000000000001e-10,9.58e-10,3.48e-10
205,cw,1.9e-09,1.92e-09,4.62e-09,7.659999999999999e-09,2.4199999999999998e-08,6.05e-11,6.08e-11,5.3400000000000004e-11,5.75e-11,8.750000000000001e-11
206,cw,1.7000000000000001e-09,1.79e-09,4.31e-09,7.440000000000001e-09,2.2999999999999998e-08,4.81e-11,4.01e-11,7.390000000000001e-11,1.34e-10,6.72e-11
207,cw,1.98e-09,1.92e-09,4.72e-09,7.75e-09,2.3900000000000002e-08,2.5399999999999998e-11,4.0400000000000004e-11,4.58e-11,4.7999999999999996e-11,1.0699999999999999e-10
208,cw,1.88e-09,2.64e-09,7.0099999999999996e-09,1.1100000000000002e-08,2.71e-08,4.5600000000000003e-10,6.1e-09,2.15e-08,3.46e-08,3.3599999999999996e-08
209,cw,1.4000000000000001e-09,1.52e-09,3.8900000000000004e-09,6.47e-09,2.06e-08,3.7300000000000005e-12,3.4100000000000004e-11,3.0500000000000005e-11,1.73e-11,4.779999999999999e-11
210,cw,1.6e-09,1.7699999999999999e-09,4.46e-09,7.77e-09,2.41e-08,1.26e-10,3.4299999999999995e-10,5.75e-10,7.630000000000001e-10,5.19e-10
211,cw,1.6399999999999997e-09,1.62e-09,4.21e-09,7.2499999999999996e-09,2.28e-08,1.04e-12,4.35e-13,7.22e-13,1.17e-12,4.13e-12
212,cw,1.49e-09,1.8600000000000002e-09,3.829999999999999e-09,6.57e-09,1.8999999999999998e-08,5.94e-11,1.06e-10,1.0500000000000001e-10,9.87e-11,1.0200000000000001e-10
213,cw,1.5e-09,1.59e-09,4.0999999999999995e-09,7.13e-09,2.16e-08,7.28e-11,1.38e-10,1.8700000000000003e-10,2.35e-10,3.63e-10
214,cw,1.5e-09,1.61e-09,3.88e-09,6.73e-09,2.0499999999999998e-08,6.17e-11,3.51e-10,7.25e-10,1.02e-09,1.02e-09
215,cw,1.4400000000000002e-09,1.58e-09,3.85e-09,6.590000000000001e-09,1.94e-08,1.09e-12,4.09e-12,1.3699999999999999e-11,4.46e-12,4.01e-12
216,cw,1.6e-09,2.35e-09,5.74e-09,9.07e-09,2.69e-08,5.74e-11,6.46e-11,1.2e-10,1.19e-10,1.33e-11
217,cw,1.65e-09,2.6e-09,6.23e-09,9.1e-09,2.5499999999999997e-08,1.18e-12,5.37e-13,8.4e-13,1.18e-12,5.009999999999999e-12
218,cw,1.65e-09,2.46e-09,6.04e-09,8.590000000000001e-09,2.45e-08,2.7300000000000002e-11,8.06e-11,9.03e-11,1.0699999999999999e-10,2.83e-10
219,cw,1.6800000000000002e-09,2.6300000000000002e-09,6.16e-09,8.82e-09,2.46e-08,8.359999999999999e-11,1.11e-10,1.6000000000000002e-10,1.8700000000000003e-10,3.6799999999999997e-10
220,cw,1.61e-09,2.49e-09,5.91e-09,8.55e-09,2.4300000000000003e-08,1.95e-12,1.93e-11,4.61e-11,6.12e-11,7.17e-11
221,cw,1.56e-09,2.36e-09,5.74e-09,8.78e-09,2.61e-08,1.85e-12,7.240000000000001e-12,1.17e-11,1.3599999999999999e-11,1.7699999999999998e-11
222,cw,1.79e-09,2.8199999999999998e-09,6.559999999999999e-09,9.3e-09,2.5099999999999996e-08,7.68e-11,6.18e-10,1.36e-09,1.88e-09,1.6899999999999997e-09
223,cw,1.7000000000000001e-09,2.59e-09,6.21e-09,9.159999999999999e-09,2.4300000000000003e-08,1.0400000000000001e-11,2.2100000000000003e-11,2.5399999999999998e-11,2.93e-11,1.5e-10
224,cw,1.6399999999999997e-09,2.44e-09,5.96e-09,8.57e-09,2.46e-08,3.75e-11,4.34e-11,8.8e-11,5.81e-11,1.0200000000000001e-10
225,cw,1.6300000000000002e-09,2.37e-09,5.8499999999999994e-09,9.05e-09,2.6e-08,2.07e-12,2.1899999999999997e-11,6.9e-11,1.99e-10,1.27e-10
226,cw,1.4400000000000002e-09,1.8100000000000002e-09,5.1200000000000005e-09,9.21e-09,2.8300000000000002e-08,7.76e-11,7.27e-11,8.590000000000001e-11,1.2399999999999999e-10,2.19e-10
227,cw,1.4000000000000001e-09,1.7199999999999999e-09,4.83e-09,8.98e-09,2.8e-08,1.18e-12,9.41e-13,4.11e-12,2.17e-12,4.81e-12
228,cw,1.4099999999999999e-09,1.75e-09,4.8100000000000006e-09,9.08e-09,2.89e-08,2.3700000000000003e-11,6.88e-11,9.100000000000001e-11,1.68e-10,8.279999999999999e-11
229,cw,1.3400000000000001e-09,1.62e-09,4.6e-09,9.3e-09,2.94e-08,2.93e-11,4.4600000000000006e-11,5.54e-11,9.09e-11,6.92e-11
230,cw,1.3400000000000001e-09,1.6300000000000002e-09,4.5799999999999995e-09,9.3e-09,2.9500000000000003e-08,3.02e-11,3.7200000000000005e-11,6.07e-11,1.3599999999999999e-11,7.900000000000001e-11
231,cw,1.35e-09,1.65e-09,4.589999999999999e-09,9.33e-09,2.8999999999999998e-08,2.6899999999999996e-12,5.15e-11,1.31e-10,1.37e-10,1.34e-11
232,cw,1.15e-09,1.5299999999999999e-09,4.24e-09,9.620000000000001e-09,3.0499999999999995e-08,5.08e-10,1.22e-09,1.7600000000000001e-09,1.95e-09,1.31e-09
233,cw,1.1e-09,1.4099999999999999e-09,4.11e-09,9.45e-09,2.92e-08,4.76e-11,6.110000000000001e-10,1.7600000000000001e-09,3.2600000000000003e-09,7.3e-09
234,cw,1.0800000000000002e-09,1.36e-09,3.86e-09,8.68e-09,2.8199999999999998e-08,9.06e-13,8.6e-12,2.3700000000000003e-11,3.22e-11,6.499999999999999e-12
235,cw,9.31e-10,1.23e-09,3.55e-09,8.63e-09,2.76e-08,4.3e-11,1.48e-10,2.76e-10,3.73e-10,1.52e-11
236,cw,8.91e-10,1.1699999999999999e-09,3.4899999999999997e-09,8.740000000000001e-09,2.84e-08,9.34e-13,4.73e-13,6.519999999999999e-13,1.4199999999999998e-12,4.75e-12
237,cw,1.45e-09,1.92e-09,5.45e-09,9.92e-09,3.09e-08,1.18e-12,4.85e-13,8.22e-13,1.68e-11,7.480000000000001e-12
238,cw,1.3900000000000002e-09,1.6699999999999998e-09,4.770000000000001e-09,9.890000000000001e-09,3.2799999999999996e-08,1.16e-12,1.2099999999999999e-11,1.7899999999999998e-11,1.6899999999999998e-11,5.18e-12
239,cw,1.3400000000000001e-09,1.6699999999999998e-09,4.73e-09,9.64e-09,3.2e-08,1.16e-12,3.56e-10,3.9899999999999997e-10,1.1400000000000001e-10,5.18e-12
240,cw,1.3300000000000002e-09,1.59e-09,4.670000000000001e-09,9.709999999999999e-09,3.27e-08,1.08e-12,4.3000000000000004e-13,7.72e-13,1.19e-12,5.16e-12
241,cw,1.35e-09,1.62e-09,4.64e-09,1e-08,3.35e-08,1.23e-12,1.26e-11,1.63e-11,2.01e-10,6.15e-12
242,cw,1.31e-09,1.55e-09,4.53e-09,9.81e-09,3.43e-08,1.13e-12,4.0500000000000004e-13,7.52e-13,1.32e-12,5.379999999999999e-12
243,cw,1.2e-09,1.46e-09,4.3700000000000004e-09,9.84e-09,3.4e-08,1.9e-11,4.25e-11,4.63e-11,5.6799999999999994e-11,1.52e-10
244,cw,1.1e-09,1.3900000000000002e-09,4.08e-09,9.57e-09,3.25e-08,9.32e-13,3.59e-12,7.9e-12,1.22e-12,5.110000000000001e-12
245,cw,1.0800000000000002e-09,1.3800000000000002e-09,3.99e-09,9.470000000000001e-09,3.31e-08,9.84e-13,3.9799999999999997e-13,1.9099999999999997e-12,1.23e-12,5.32e-12
246,cw,1.14e-09,1.52e-09,4.1600000000000005e-09,9.68e-09,3.3e-08,6.97e-11,1.35e-10,1.48e-10,1.88e-10,3.37e-10
247,cw,1.0800000000000002e-09,1.3400000000000001e-09,3.88e-09,9.08e-09,3.04e-08,1.07e-12,3.9500000000000003e-13,6.999999999999999e-13,1.3500000000000001e-12,4.87e-12
248,cw,1.06e-09,1.3300000000000002e-09,3.7200000000000004e-09,8.51e-09,2.98e-08,5.009999999999999e-12,1.4699999999999998e-11,2.97e-11,2.03e-11,1.0500000000000001e-10
249,cw,1.4699999999999999e-09,1.9e-09,5.2200000000000006e-09,9.499999999999999e-09,3.02e-08,1.35e-10,1.3899999999999999e-10,1.78e-10,1.4699999999999998e-10,2.3099999999999998e-10
250,cw,1.22e-09,1.4800000000000003e-09,4.63e-09,9.97e-09,3.2799999999999996e-08,1.04e-12,4.18e-13,7.8e-13,1.31e-12,5.56e-12
251,cw,1.14e-09,1.4199999999999999e-09,4.36e-09,9.88e-09,3.19e-08,2.3700000000000003e-11,2.13e-11,2.03e-11,2.7100000000000002e-11,1.56e-10
252,cw,1.1199999999999999e-09,1.4099999999999999e-09,4.19e-09,9.29e-09,3.2e-08,3.1899999999999995e-11,1.1499999999999999e-11,4.13e-11,1.19e-10,1.1e-10
253,cw,1.06e-09,1.36e-09,4.05e-09,9.340000000000001e-09,3.06e-08,1e-12,3.8699999999999997e-13,6.82e-13,1.21e-12,5.08e-12
254,cw,9.7e-10,1.23e-09,3.7200000000000004e-09,8.52e-09,3.07e-08,9.68e-13,3.01e-12,2.68e-12,3.17e-12,5.22e-12
255,cw,9.030000000000001e-10,1.22e-09,3.59e-09,8.48e-09,2.97e-08,9.930000000000001e-13,8.229999999999999e-11,2.9399999999999997e-11,1.3800000000000002e-11,5.370000000000001e-12
256,cw,1.3900000000000002e-09,1.6699999999999998e-09,4.83e-09,9.84e-09,3.15e-08,6.73e-11,1.06e-10,9.8e-11,1.46e-10,2.79e-10
257,cw,1.35e-09,1.6399999999999997e-09,4.7499999999999995e-09,9.499999999999999e-09,3.11e-08,1.8100000000000002e-12,2.2199999999999998e-11,1.8e-11,3.7600000000000005e-11,1.34e-11
258,cw,1.13e-09,1.4000000000000001e-09,4.26e-09,9.7e-09,3.09e-08,2.1600000000000002e-11,2.0899999999999997e-11,1.8600000000000002e-11,3.74e-11,1.0200000000000001e-10
259,cw,1.07e-09,1.3800000000000002e-09,4.01e-09,9.37e-09,3.01e-08,6.36e-11,7.61e-11,9.47e-11,1.32e-10,1.29e-10
260,cw,1.0800000000000002e-09,1.4199999999999999e-09,4.020000000000001e-09,8.97e-09,2.8599999999999998e-08,7.440000000000001e-11,4.44e-10,8.13e-10,1.02e-09,2.9499999999999996e-10
261,cw,1.0800000000000002e-09,1.3300000000000002e-09,3.86e-09,8.8e-09,2.98e-08,1.23e-12,8.13e-12,1.51e-11,1.1499999999999999e-11,7.04e-12
262,cw,1.0400000000000001e-09,1.3400000000000001e-09,3.75e-09,8.63e-09,2.85e-08,1.07e-12,1.4699999999999998e-11,7.44e-12,1.64e-12,5.769999999999999e-12
263,cw,9.29e-10,1.2e-09,3.4899999999999997e-09,8.640000000000002e-09,3.03e-08,2.92e-11,1.99e-11,2.4199999999999998e-11,2.26e-11,9.04e-11
264,cw,1.55e-09,2.0300000000000002e-09,5.749999999999999e-09,1.03e-08,3.12e-08,6.96e-11,1.08e-10,1.43e-10,1.94e-10,3.06e-10
265,cw,1.46e-09,1.7300000000000002e-09,4.970000000000001e-09,9.66e-09,2.96e-08,4.5299999999999995e-11,6.52e-11,7.42e-11,9.230000000000001e-11,1.15e-10
266,cw,1.4000000000000001e-09,1.57e-09,4.689999999999999e-09,9.86e-09,3.12e-08,6.77e-11,2.48e-11,2.05e-11,4.5e-11,9.96e-11
267,cw,1.31e-09,1.52e-09,4.5799999999999995e-09,1.01e-08,3.21e-08,1.03e-12,4.1700000000000004e-13,7.36e-13,1.3500000000000001e-12,5.0000000000000005e-12
268,cw,1.0499999999999999e-09,1.25e-09,3.71e-09,8.43e-09,2.7799999999999997e-08,9.390000000000001e-13,1.5499999999999998e-11,1.4499999999999998e-11,2.01e-11,4.57e-12
269,cw,9.98e-10,1.23e-09,3.6099999999999997e-09,8.88e-09,2.75e-08,4.4799999999999997e-11,1.18e-10,1.9199999999999998e-10,2.81e-10,3.77e-10
270,cw,1.52e-09,1.75e-09,4.98e-09,9.57e-09,2.94e-08,6.16e-11,6.21e-11,1.13e-10,1.34e-10,1.56e-10
271,cw,1.5e-09,1.7399999999999998e-09,4.93e-09,9.63e-09,2.9100000000000002e-08,2.7e-11,5.6299999999999996e-11,5.56e-11,4.220000000000001e-11,3.15e-11
272,cw,1.5e-09,1.7300000000000002e-09,4.86e-09,9.65e-09,2.9500000000000003e-08,1.26e-12,1.1999999999999999e-11,2.8500000000000002e-11,9.199999999999999e-11,1.1599999999999999e-10
273,cw,1.49e-09,1.6899999999999997e-09,4.7100000000000005e-09,9.52e-09,3.16e-08,1.32e-12,8.490000000000001e-11,4.61e-11,4.77e-11,1.48e-11
274,cw,1.4699999999999999e-09,1.6399999999999997e-09,4.74e-09,1e-08,3.09e-08,1.24e-12,4.55e-13,7.72e-13,1.31e-12,5.1e-12
275,cw,1.16e-09,1.3800000000000002e-09,4.04e-09,9.45e-09,2.9500000000000003e-08,1.18e-12,5.65e-12,2.8900000000000004e-12,1.7899999999999998e-11,5.19e-12
276,cw,1.1e-09,1.29e-09,3.74e-09,8.63e-09,2.8199999999999998e-08,1.2e-10,1.12e-10,1.4e-10,2.12e-10,2.57e-10
277,cw,2.5e-09,2.8899999999999997e-09,7.42e-09,1.4e-08,4.5999999999999995e-08,1.4199999999999998e-12,6.74e-13,9.56e-13,1.6200000000000002e-12,5.820000000000001e-12
278,cw,2.51e-09,2.97e-09,7.440000000000001e-09,1.38e-08,4.5e-08,1.6200000000000002e-12,6.19e-13,1.05e-12,1.59e-12,5.8e-12
279,cw,2.51e-09,3.08e-09,8.03e-09,1.44e-08,4.5999999999999995e-08,9.46e-11,2.98e-10,1.09e-09,2.6899999999999996e-09,3.6599999999999998e-09
280,cw,2.46e-09,3e-09,7.85e-09,1.42e-08,4.55e-08,2.2399999999999998e-11,1.38e-10,2.2e-10,2.24e-10,5.89e-11
281,cw,2.53e-09,3e-09,7.94e-09,1.4499999999999999e-08,4.51e-08,9.579999999999999e-12,6.100000000000001e-11,2.93e-11,3.77e-11,1.01e-10
282,cw,2.67e-09,3.17e-09,8.759999999999999e-09,1.44e-08,4.51e-08,4.0499999999999996e-11,7.459999999999999e-11,1.26e-10,4.4100000000000003e-10,9.45e-10
283,cw,1.21e-09,1.35e-09,3.64e-09,7.94e-09,2.58e-08,5.5700000000000005e-11,7.209999999999999e-11,5.5700000000000005e-11,1.52e-10,1.6299999999999998e-10
284,cw,1.4000000000000001e-09,1.56e-09,4.11e-09,8.68e-09,2.8199999999999998e-08,1.25e-10,3.29e-10,4.63e-10,2.2800000000000001e-10,2e-10
285,cw,1.19e-09,1.32e-09,3.69e-09,7.490000000000001e-09,2.49e-08,1.18e-12,1.64e-11,8.590000000000001e-11,2.66e-11,4.66e-12
286,cw,1.36e-09,1.55e-09,4.0299999999999995e-09,8.28e-09,2.81e-08,1.32e-10,1.49e-10,1.8399999999999998e-10,2.13e-10,3.95e-10
287,cw,1.16e-09,1.26e-09,3.64e-09,7.45e-09,2.46e-08,1.16e-11,2.95e-11,1.93e-11,5.31e-11,8.359999999999999e-11
288,cw,1.94e-09,2.25e-09,5.479999999999999e-09,1.2e-08,3.85e-08,2.7300000000000002e-11,3.23e-11,3.23e-11,4.5500000000000004e-11,3.7799999999999995e-11
289,cw,1.9e-09,2.23e-09,5.420000000000001e-09,1.25e-08,4.04e-08,8.619999999999998e-12,3.61e-11,6.49e-11,1.09e-10,2.8500000000000002e-11
290,cw,1.9100000000000002e-09,2.25e-09,5.41e-09,1.2099999999999999e-08,3.84e-08,2.97e-11,3.29e-11,2.5500000000000002e-11,5.85e-11,7.45e-11
291,cw,1.88e-09,2.22e-09,5.3e-09,1.07e-08,3.54e-08,1.31e-12,6.4099999999999995e-12,2.01e-11,2.02e-12,5.23e-12
292,cw,1.9699999999999996e-09,2.41e-09,5.61e-09,1.16e-08,3.72e-08,6.02e-11,1.4500000000000002e-10,2.12e-10,1.2399999999999999e-10,3.6400000000000004e-10
293,cw,1.98e-09,2.17e-09,5.660000000000001e-09,1.1899999999999999e-08,3.87e-08,1.36e-12,3.2699999999999996e-12,9.33e-12,2.2300000000000003e-11,5.43e-12
294,cw,1.9600000000000003e-09,2.17e-09,5.649999999999999e-09,1.1899999999999999e-08,3.85e-08,1.15e-12,3.21e-12,3.2900000000000003e-12,2.96e-12,5.43e-12
295,cw,1.85e-09,2.14e-09,5.57e-09,1.1699999999999999e-08,3.76e-08,1.09e-12,2.6899999999999996e-11,3.9e-11,7.19e-11,8.039999999999999e-12
296,cw,1.9100000000000002e-09,2.23e-09,5.31e-09,1.1100000000000002e-08,3.61e-08,9.67e-11,2.5e-10,4.14e-10,5.52e-10,5.559999999999999e-10
297,cw,1.87e-09,2.1899999999999997e-09,5.15e-09,1.1000000000000001e-08,3.88e-08,4.7400000000000006e-11,3.9e-11,4.89e-11,6.46e-11,1.35e-10
298,cw,1.9e-09,2.2399999999999997e-09,5.4e-09,1.16e-08,3.88e-08,8.21e-11,1.7e-10,2.19e-10,2.36e-10,1.8e-10
299,cw,1.93e-09,2.1600000000000004e-09,5.589999999999999e-09,1.2099999999999999e-08,4.059999999999999e-08,5.2500000000000006e-11,8.38e-11,9.709999999999999e-11,1.4500000000000002e-10,1.32e-10
300,cw,1.8299999999999999e-09,2.13e-09,5.51e-09,1.1899999999999999e-08,3.95e-08,1.27e-12,5.22e-13,7.240000000000001e-12,1.6899999999999999e-12,9.28e-12
301,cw,1.7800000000000003e-09,2.07e-09,5.5000000000000004e-09,1.22e-08,4.04e-08,2.3700000000000003e-11,1.06e-11,2.66e-11,6.32e-11,2.5800000000000004e-11
302,cw,1.8299999999999999e-09,2.13e-09,5.560000000000001e-09,1.27e-08,4.5199999999999994e-08,1.5699999999999997e-10,1.94e-10,2.3099999999999998e-10,3.88e-10,4.79e-10
303,cw,1.7300000000000002e-09,2.07e-09,5.63e-09,1.26e-08,4.2e-08,1.33e-12,5.16e-13,8.37e-13,1.49e-12,5.84e-12
304,cw,1.88e-09,2.2e-09,5.5000000000000004e-09,1.1899999999999999e-08,4.059999999999999e-08,1.27e-12,4.99e-13,8.209999999999999e-13,1.4400000000000001e-12,6.21e-12
305,cw,1.85e-09,2.2399999999999997e-09,5.5000000000000004e-09,1.2099999999999999e-08,3.9700000000000005e-08,1.87e-11,6.48e-11,5.72e-11,1.9199999999999998e-10,6.990000000000001e-11
