,rotation,type_u,type_g,type_r,type_i,type_z
3874,cw,3,3,3,3,3
3875,cw,3,3,3,3,3
3876,cw,3,3,3,3,3
3877,cw,3,3,3,3,3
3878,cw,3,3,3,3,3
3879,cw,3,3,3,3,3
3880,cw,3,3,3,3,3
3881,cw,3,3,3,3,3
3882,cw,3,3,3,3,3
3883,cw,3,3,3,3,3
3884,cw,3,3,3,3,3
3885,cw,3,3,3,3,3
3886,cw,3,3,3,3,3
3887,cw,3,3,3,3,3
3888,cw,3,3,3,3,3
3889,cw,3,3,3,3,3
3890,cw,3,3,3,3,3
3891,cw,3,3,3,3,3
3892,cw,3,3,3,3,3
3893,cw,3,3,3,3,3
3894,cw,3,3,3,3,3
3895,cw,3,3,3,3,3
3896,cw,3,3,3,3,3
3897,cw,3,3,3,3,3
3898,cw,3,3,3,3,3
3899,cw,3,3,3,3,3
3900,cw,3,3,3,3,3
3901,cw,3,3,3,3,3
3902,cw,3,3,3,3,3
3903,cw,3,3,3,3,3
3904,cw,3,3,3,3,3
3905,cw,3,3,3,3,3
3906,cw,3,3,3,3,3
3907,cw,3,3,3,3,3
3908,cw,3,3,3,3,3
3909,cw,3,3,3,3,3
3910,cw,3,3,3,3,3
3911,cw,3,3,3,3,3
3912,cw,3,3,3,3,3
3913,cw,3,3,3,3,3
3914,cw,3,3,3,3,3
3915,cw,3,3,3,3,3
3916,cw,3,3,3,3,3
3917,cw,3,3,3,3,3
3918,cw,3,3,3,3,3
3919,cw,3,3,3,3,3
3920,cw,3,3,3,3,3
3921,cw,3,3,3,3,3
3922,cw,3,3,3,3,3
3923,cw,3,3,3,3,3
3924,cw,3,3,3,3,3
3925,cw,3,3,3,3,3
3926,cw,3,3,3,3,3
3927,cw,3,3,3,3,3
3928,cw,3,3,3,3,3
3929,cw,3,3,3,3,3
3930,cw,3,3,3,3,3
3931,cw,3,3,3,3,3
3932,cw,3,3,3,3,3
3933,cw,3,3,3,3,3
3934,cw,3,3,3,3,3
3935,cw,3,3,3,3,3
3936,cw,3,3,3,3,3
3937,cw,3,3,3,3,3
3938,cw,3,3,3,3,3
3939,cw,3,3,3,3,3
3940,cw,3,3,3,3,3
3941,cw,3,3,3,3,3
3942,cw,3,3,3,3,3
3943,cw,3,3,3,3,3
3944,cw,3,3,3,3,3
3945,cw,3,3,3,3,3
3946,cw,3,3,3,3,3
3947,cw,3,3,3,3,3
3948,cw,3,3,3,3,3
3949,cw,3,3,3,3,3
3950,cw,3,3,3,3,3
3951,cw,3,3,3,3,3
3952,cw,3,3,3,3,3
3953,cw,3,3,3,3,3
3954,cw,3,3,3,3,3
3955,cw,3,3,3,3,3
3956,cw,3,3,3,3,3
3957,cw,3,3,3,3,3
3958,cw,3,3,3,3,3
3959,cw,3,3,3,3,3
3960,cw,3,3,3,3,3
3961,cw,3,3,3,3,3
3962,cw,3,3,3,3,3
3963,cw,3,3,3,3,3
3964,cw,3,3,3,3,3
3965,cw,3,3,3,3,3
3966,cw,3,3,3,3,3
3967,cw,3,3,3,3,3
3968,cw,3,3,3,3,3
3969,cw,3,3,3,3,3
3970,cw,3,3,3,3,3
3971,cw,3,3,3,3,3
3972,cw,3,3,3,3,3
3973,cw,3,3,3,3,3
3974,cw,3,3,3,3,3
3975,cw,3,3,3,3,3
3976,cw,3,3,3,3,3
3977,cw,3,3,3,3,3
3978,cw,3,3,3,3,3
3979,cw,3,3,3,3,3
3980,cw,3,3,3,3,3
3981,cw,3,3,3,3,3
3982,cw,3,3,3,3,3
3983,cw,3,3,3,3,3
3984,cw,3,3,3,3,3
3985,cw,3,3,3,3,3
3986,cw,3,3,3,3,3
3987,cw,3,3,3,3,3
3988,cw,3,3,3,3,3
3989,cw,3,3,3,3,3
3990,cw,3,3,3,3,3
3991,cw,3,3,3,3,3
3992,cw,3,3,3,3,3
3993,cw,3,3,3,3,3
3994,cw,3,3,3,3,3
3995,cw,3,3,3,3,3
3996,cw,3,3,3,3,3
3997,cw,3,3,3,3,3
3998,cw,3,3,3,3,3
3999,cw,3,3,3,3,3
4000,cw,3,3,3,3,3
4001,cw,3,3,3,3,3
4002,cw,3,3,3,3,3
4003,cw,3,3,3,3,3
4004,cw,3,3,3,3,3
4005,cw,3,3,3,3,3
4006,cw,3,3,3,3,3
4007,cw,3,3,3,3,3
4008,cw,3,3,3,3,3
4009,cw,3,3,3,3,3
4010,cw,3,3,3,3,3
4011,cw,3,3,3,3,3
4012,cw,3,3,3,3,3
4013,cw,3,3,3,3,3
4014,cw,3,3,3,3,3
4015,cw,3,3,3,3,3
4016,cw,3,3,3,3,3
4017,cw,3,3,3,3,3
4018,cw,3,3,3,3,3
4019,cw,3,3,3,3,3
4020,cw,3,3,3,3,3
4021,cw,3,3,3,3,3
4022,cw,3,3,3,3,3
4023,cw,3,3,3,3,3
4024,cw,3,3,3,3,3
4025,cw,3,3,3,3,3
4026,cw,3,3,3,3,3
4027,cw,3,3,3,3,3
4028,cw,3,3,3,3,3
4029,cw,3,3,3,3,3
4030,cw,3,3,3,3,3
4031,cw,3,3,3,3,3
4032,cw,3,3,3,3,3
4033,cw,3,3,3,3,3
4034,cw,3,3,3,3,3
4035,cw,3,3,3,3,3
4036,cw,3,3,3,3,3
4037,cw,3,3,3,3,3
4038,cw,3,3,3,3,3
4039,cw,3,3,3,3,3
4040,cw,3,3,3,3,3
4041,cw,3,3,3,3,3
4042,cw,3,3,3,3,3
4043,cw,3,3,3,3,3
4044,cw,3,3,3,3,3
4045,cw,3,3,3,3,3
4046,cw,3,3,3,3,3
4047,cw,3,3,3,3,3
4048,cw,3,3,3,3,3
4049,cw,3,3,3,3,3
4050,cw,3,3,3,3,3
4051,cw,3,3,3,3,3
4052,cw,3,3,3,3,3
4053,cw,3,3,3,3,3
4054,cw,3,3,3,3,3
4055,cw,3,3,3,3,3
4056,cw,3,3,3,3,3
4057,cw,3,3,3,3,3
4058,cw,3,3,3,3,3
4059,cw,3,3,3,3,3
4060,cw,3,3,3,3,3
4061,cw,3,3,3,3,3
4062,cw,3,3,3,3,3
4063,cw,3,3,3,3,3
4064,cw,3,3,3,3,3
4065,cw,3,3,3,3,3
4066,cw,6,3,3,3,3
4067,cw,3,3,3,3,3
4068,cw,3,3,3,3,3
4069,cw,3,3,3,3,3
4070,cw,3,3,3,3,3
4071,cw,3,3,3,3,3
4072,cw,3,3,3,3,3
4073,cw,3,3,3,3,3
4074,cw,3,3,3,3,3
4075,cw,3,3,3,3,3
4076,cw,3,3,3,3,3
4077,cw,3,3,3,3,3
4078,cw,3,3,3,3,3
4079,cw,3,3,3,3,3
4080,cw,3,3,3,3,3
4081,cw,3,3,3,3,3
4082,cw,3,3,3,3,3
4083,cw,3,3,3,3,3
4084,cw,3,3,3,3,3
4085,cw,3,3,3,3,3
4086,cw,3,3,3,3,3
4087,cw,3,3,3,3,3
4088,cw,3,3,3,3,3
4089,cw,3,3,3,3,3
4090,cw,3,3,3,3,3
4091,cw,3,3,3,3,3
4092,cw,3,3,3,3,3
4093,cw,3,3,3,3,3
4094,cw,3,3,3,3,3
4095,cw,3,3,3,3,3
4096,cw,3,3,3,3,3
4097,cw,3,3,3,3,3
4098,cw,3,3,3,3,3
4099,cw,3,3,3,3,3
4100,cw,3,3,3,3,3
4101,cw,3,3,3,3,3
4102,cw,3,3,3,3,3
4103,cw,3,3,3,3,3
4104,cw,3,3,3,3,3
4105,cw,3,3,3,3,3
4106,cw,3,3,3,3,3
4107,cw,3,3,3,3,3
4108,cw,3,3,3,3,3
4109,cw,3,3,3,3,3
4110,cw,3,3,3,3,3
4111,cw,3,3,3,3,3
4112,cw,3,3,3,3,3
4113,cw,3,3,3,3,3
4114,cw,3,3,3,3,3
4115,cw,3,3,3,3,3
4116,cw,3,3,3,3,3
4117,cw,3,3,3,3,3
4118,cw,3,3,3,3,3
4119,cw,3,3,3,3,3
4120,cw,3,3,3,3,3
4121,cw,3,3,3,3,3
4122,cw,3,3,3,3,3
4123,cw,3,3,3,3,3
4124,cw,3,3,3,3,3
4125,cw,3,3,3,3,3
4126,cw,3,3,3,3,3
4127,cw,3,3,3,3,3
4128,cw,3,3,3,3,3
4129,cw,3,3,3,3,3
4130,cw,3,3,3,3,3
4131,cw,3,3,3,3,3
4132,cw,3,3,3,3,3
4133,cw,3,3,3,3,3
4134,cw,3,3,3,3,3
4135,cw,3,3,3,3,3
4136,cw,3,3,3,3,3
4137,cw,3,3,3,3,3
4138,cw,3,3,3,3,3
4139,cw,3,3,3,3,3
4140,cw,3,3,3,3,3
4141,cw,3,3,3,3,3
4142,cw,3,3,3,3,3
4143,cw,3,3,3,3,3
4144,cw,3,3,3,3,3
4145,cw,3,3,3,3,3
4146,cw,3,3,3,3,3
4147,cw,3,3,3,3,3
4148,cw,3,3,3,3,3
4149,cw,6,3,3,3,3
4150,cw,3,3,3,3,3
4151,cw,3,3,3,3,3
4152,cw,3,3,3,3,3
4153,cw,3,3,3,3,3
4154,cw,3,3,3,3,3
4155,cw,3,3,3,3,3
4156,cw,3,3,3,3,3
4157,cw,3,3,3,3,3
4158,cw,3,3,3,3,3
4159,cw,3,3,3,3,3
4160,cw,3,3,3,3,3
4161,cw,3,3,3,3,3
4162,cw,3,3,3,3,3
4163,cw,3,3,3,3,3
4164,cw,3,3,3,3,3
4165,cw,3,3,3,3,3
4166,cw,3,3,3,3,3
4167,cw,3,3,3,3,3
4168,cw,3,3,3,3,3
4169,cw,3,3,3,3,3
4170,cw,3,3,3,3,3
4171,cw,3,3,3,3,3
4172,cw,3,3,3,3,3
4173,cw,3,3,3,3,3
4174,cw,3,3,3,3,3
4175,cw,3,3,3,3,3
4176,cw,3,3,3,3,3
4177,cw,3,3,3,3,3
4178,cw,3,3,3,3,3
4179,cw,3,3,3,3,3
4180,cw,3,3,3,3,3
4181,cw,3,3,3,3,3
4182,cw,3,3,3,3,3
4183,cw,3,3,3,3,3
4184,cw,3,3,3,3,3
4185,cw,3,3,3,3,3
4186,cw,3,3,3,3,3
4187,cw,3,3,3,3,3
4188,cw,3,3,3,3,3
4189,cw,3,3,3,3,3
4190,cw,3,3,3,3,3
4191,cw,3,3,3,3,3
4192,cw,3,3,3,3,3
4193,cw,3,3,3,3,3
4194,cw,3,3,3,3,3
4195,cw,3,3,3,3,3
4196,cw,3,3,3,3,3
4197,cw,3,3,3,3,3
4198,cw,3,3,3,3,3
4199,cw,3,3,3,3,3
4200,cw,3,3,3,3,3
4201,cw,3,3,3,3,3
4202,cw,3,3,3,3,3
4203,cw,3,3,3,3,3
4204,cw,3,3,3,3,3
4205,cw,3,3,3,3,3
4206,cw,3,3,3,3,3
4207,cw,3,3,3,3,3
4208,cw,3,3,3,3,3
4209,cw,3,3,3,3,3
4210,cw,3,3,3,3,3
4211,cw,3,3,3,3,3
4212,cw,3,3,3,3,3
4213,cw,3,3,3,3,3
4214,cw,3,3,3,3,3
4215,cw,3,3,3,3,3
4216,cw,3,3,3,3,3
4217,cw,3,3,3,3,3
4218,cw,3,3,3,3,3
4219,cw,3,3,3,3,3
4220,cw,3,3,3,3,3
4221,cw,3,3,3,3,3
4222,cw,3,3,3,3,3
4223,cw,3,3,3,3,3
4224,cw,3,3,3,3,3
4225,cw,3,3,3,3,3
4226,cw,3,3,3,3,3
4227,cw,3,3,3,3,3
4228,cw,3,3,3,3,3
4229,cw,3,3,3,3,3
4230,cw,3,3,3,3,3
4231,cw,3,3,3,3,3
4232,cw,3,3,3,3,3
4233,cw,3,3,3,3,3
4234,cw,3,3,3,3,3
4235,cw,3,3,3,3,3
4236,cw,3,3,3,3,3
4237,cw,3,3,3,3,3
4238,cw,3,3,3,3,3
4239,cw,3,3,3,3,3
4240,cw,3,3,3,3,3
4241,cw,3,3,3,3,3
4242,cw,3,3,3,3,3
4243,cw,3,3,3,3,3
4244,cw,3,3,3,3,3
4245,cw,3,3,3,3,3
4246,cw,3,3,3,3,3
4247,cw,3,3,3,3,3
4248,cw,3,3,3,3,3
4249,cw,3,3,3,3,3
4250,cw,3,3,3,3,3
4251,cw,3,3,3,3,3
4252,cw,3,3,3,3,3
4253,cw,3,3,3,3,3
4254,cw,3,3,3,3,3
4255,cw,3,3,3,3,3
4256,cw,3,3,3,3,3
4257,cw,3,3,3,3,3
4258,cw,3,3,3,3,3
4259,cw,3,3,3,3,3
4260,cw,3,3,3,3,3
4261,cw,3,3,3,3,3
4262,cw,3,3,3,3,3
4263,cw,3,3,3,3,3
4264,cw,3,3,3,3,3
4265,cw,3,3,3,3,3
4266,cw,3,3,3,3,3
4267,cw,3,3,3,3,3
4268,cw,3,3,3,3,3
4269,cw,3,3,3,3,3
4270,cw,3,3,3,3,3
4271,cw,3,3,3,3,3
4272,cw,3,3,3,3,3
4273,cw,3,3,3,3,3
4274,cw,3,3,3,3,3
4275,cw,3,3,3,3,3
4276,cw,3,3,3,3,3
4277,cw,3,3,3,3,3
4278,cw,3,3,3,3,3
4279,cw,3,3,3,3,3
4280,cw,3,3,3,3,3
4281,cw,3,3,3,3,3
4282,cw,3,3,3,3,3
4283,cw,3,3,3,3,3
4284,cw,3,3,3,3,3
4285,cw,3,3,3,3,3
4286,cw,3,3,3,3,3
4287,cw,3,3,3,3,3
4288,cw,3,3,3,3,3
4289,cw,3,3,3,3,3
4290,cw,3,3,3,3,3
4291,cw,3,3,3,3,6
4292,cw,3,3,3,3,3
4293,cw,3,3,3,3,3
4294,cw,3,3,3,3,3
4295,cw,3,3,3,3,3
4296,cw,3,3,3,3,3
4297,cw,3,3,3,3,3
4298,cw,3,3,3,3,3
4299,cw,3,3,3,3,3
4300,cw,3,3,3,3,3
4301,cw,3,3,3,3,3
4302,cw,3,3,3,3,3
4303,cw,3,3,3,3,3
4304,cw,3,3,3,3,3
4305,cw,3,3,3,3,3
4306,cw,3,3,3,3,3
4307,cw,3,3,3,3,3
4308,cw,3,3,3,3,3
4309,cw,3,3,3,3,3
4310,cw,3,3,3,3,3
4311,cw,3,3,3,3,3
4312,cw,3,3,3,3,3
4313,cw,3,3,3,3,3
4314,cw,3,3,3,3,3
4315,cw,3,3,3,3,3
4316,cw,3,3,3,3,3
4317,cw,3,3,3,3,3
4318,cw,3,3,3,3,3
4319,cw,3,3,3,3,3
4320,cw,3,3,3,3,3
4321,cw,3,3,3,3,3
4322,cw,3,3,3,3,3
4323,cw,3,3,3,3,3
4324,cw,3,3,3,3,3
4325,cw,3,3,3,3,3
4326,cw,3,3,3,3,3
4327,cw,3,3,3,3,3
4328,cw,3,3,3,3,3
4329,cw,3,3,3,3,3
4330,cw,3,3,3,3,3
4331,cw,3,3,3,3,3
4332,cw,3,3,3,3,3
4333,cw,3,3,3,3,3
4334,cw,3,3,3,3,3
4335,cw,3,3,3,3,3
4336,cw,3,3,3,3,3
4337,cw,3,3,3,3,3
4338,cw,3,3,3,3,3
4339,cw,3,3,3,3,3
4340,cw,3,3,3,3,3
4341,cw,3,3,3,3,3
4342,cw,3,3,3,3,3
4343,cw,3,3,3,3,3
4344,cw,3,3,3,3,3
4345,cw,3,3,3,3,3
4346,cw,3,3,3,3,3
4347,cw,3,3,3,3,3
4348,cw,3,3,3,3,3
4349,cw,3,3,3,3,3
4350,cw,3,3,3,3,3
4351,cw,3,3,3,3,3
4352,cw,3,3,3,3,3
4353,cw,3,3,3,3,3
4354,cw,3,3,3,3,3
4355,cw,3,3,3,3,3
4356,cw,3,3,3,3,3
4357,cw,3,3,3,3,3
4358,cw,3,3,3,3,3
4359,cw,3,3,3,3,3
4360,cw,3,3,3,3,3
4361,cw,3,3,3,3,3
4362,cw,3,3,3,3,3
4363,cw,3,3,3,3,3
4364,cw,3,3,3,3,3
4365,cw,3,3,3,3,3
4366,cw,3,3,3,3,3
4367,cw,3,3,3,3,3
4368,cw,3,3,3,3,3
4369,cw,3,3,3,3,3
4370,cw,3,3,3,3,3
4371,cw,3,3,3,3,3
4372,cw,3,3,3,3,3
4373,cw,3,3,3,3,3
4374,cw,3,3,3,3,3
4375,cw,3,3,3,3,3
4376,cw,3,3,3,3,3
4377,cw,3,3,3,3,3
4378,cw,3,3,3,3,3
4379,cw,3,3,3,3,3
4380,cw,3,3,3,3,3
4381,cw,3,3,3,3,3
4382,cw,3,3,3,3,3
4383,cw,3,3,3,3,3
4384,cw,3,3,3,3,3
4385,cw,3,3,3,3,3
4386,cw,3,3,3,3,3
4387,cw,3,3,3,3,3
4388,cw,3,3,3,3,3
4389,cw,3,3,3,3,3
4390,cw,3,3,3,3,3
4391,cw,3,3,3,3,3
4392,cw,3,3,3,3,3
4393,cw,3,3,3,3,3
4394,cw,3,3,3,3,3
4395,cw,3,3,3,3,3
4396,cw,3,3,3,3,3
4397,cw,3,3,3,3,3
4398,cw,3,3,3,3,3
4399,cw,3,3,3,3,3
4400,cw,3,3,3,3,3
4401,cw,3,3,3,3,3
4402,cw,3,3,3,3,3
4403,cw,3,3,3,3,3
4404,cw,3,3,3,3,3
4405,cw,3,3,3,3,3
4406,cw,3,3,3,3,3
4407,cw,3,3,3,3,3
4408,cw,3,3,3,3,3
4409,cw,3,3,3,3,3
4410,cw,3,3,3,3,3
4411,cw,3,3,3,3,3
4412,cw,3,3,3,3,3
4413,cw,3,3,3,3,3
4414,cw,3,3,3,3,3
4415,cw,3,3,3,3,3
4416,cw,3,3,3,3,3
4417,cw,3,3,3,3,3
4418,cw,3,3,3,3,3
4419,cw,3,3,3,3,3
4420,cw,3,3,3,3,3
4421,cw,3,3,3,3,3
4422,cw,3,3,3,3,3
4423,cw,3,3,3,3,3
4424,cw,3,3,3,3,3
4425,cw,3,3,3,3,3
4426,cw,3,3,3,3,3
4427,cw,3,3,3,3,3
4428,cw,3,3,3,3,3
4429,cw,3,3,3,3,3
4430,cw,3,3,3,3,3
4431,cw,3,3,3,3,3
4432,cw,3,3,3,3,3
4433,cw,3,3,3,3,3
4434,cw,3,3,3,3,3
4435,cw,3,3,3,3,3
4436,cw,3,3,3,3,3
4437,cw,3,3,3,3,3
4438,cw,3,3,3,3,3
4439,cw,3,3,3,3,3
4440,cw,3,3,3,3,3
4441,cw,3,3,3,3,3
4442,cw,3,3,3,3,3
4443,cw,3,3,3,3,3
4444,cw,3,3,3,3,3
4445,cw,3,3,3,3,3
4446,cw,3,3,3,3,3
4447,cw,3,3,3,3,3
4448,cw,3,3,3,3,3
4449,cw,3,3,3,3,3
4450,cw,3,3,3,3,3
4451,cw,3,3,3,3,3
4452,cw,3,3,3,3,3
4453,cw,3,3,3,3,3
4454,cw,3,3,3,3,3
4455,cw,3,3,3,3,3
4456,cw,3,3,3,3,3
4457,cw,3,3,3,3,3
4458,cw,3,3,3,3,3
4459,cw,3,3,3,3,3
4460,cw,3,3,3,3,3
4461,cw,3,3,3,3,3
4462,cw,3,3,3,3,3
4463,cw,3,3,3,3,3
4464,cw,3,3,3,3,3
4465,cw,3,3,3,3,3
4466,cw,3,3,3,3,3
4467,cw,3,3,3,3,3
4468,cw,3,3,3,3,3
4469,cw,3,3,3,3,3
4470,cw,3,3,3,3,3
4471,cw,3,3,3,3,3
4472,cw,3,3,3,3,3
4473,cw,3,3,3,3,3
4474,cw,3,3,3,3,3
4475,cw,3,3,3,3,3
4476,cw,3,3,3,3,3
4477,cw,3,3,3,3,3
4478,cw,3,3,3,3,3
4479,cw,3,3,3,3,3
4480,cw,3,3,3,3,3
4481,cw,3,3,3,3,3
4482,cw,3,3,3,3,3
4483,cw,3,3,3,3,3
4484,cw,3,3,3,3,3
4485,cw,3,3,3,3,3
4486,cw,3,3,3,3,3
4487,cw,3,3,3,3,3
4488,cw,3,3,3,3,3
4489,cw,3,3,3,3,3
4490,cw,3,3,3,3,3
4491,cw,3,3,3,3,3
4492,cw,3,3,3,3,3
4493,cw,3,3,3,3,3
4494,cw,3,3,3,3,3
4495,cw,3,3,3,3,3
4496,cw,3,3,3,3,3
4497,cw,3,3,3,3,3
4498,cw,3,3,3,3,3
4499,cw,3,3,3,3,3
4500,cw,3,3,3,3,3
4501,cw,3,3,3,3,3
4502,cw,3,3,3,3,3
4503,cw,3,3,3,3,3
4504,cw,3,3,3,3,3
4505,cw,3,3,3,3,3
4506,cw,3,3,3,3,3
4507,cw,3,3,3,3,3
4508,cw,3,3,3,3,3
4509,cw,3,3,3,3,3
4510,cw,3,3,3,3,3
4511,cw,3,3,3,3,3
4512,cw,3,3,3,3,3
4513,cw,3,3,3,3,3
4514,cw,3,3,3,3,3
4515,cw,3,3,3,3,3
4516,cw,3,3,3,3,3
4517,cw,3,3,3,3,3
4518,cw,3,3,3,3,3
4519,cw,3,3,3,3,3
4520,cw,3,3,3,3,3
4521,cw,3,3,3,3,3
4522,cw,3,3,3,3,3
4523,cw,3,3,3,3,3
4524,cw,3,3,3,3,3
4525,cw,3,3,3,3,3
4526,cw,3,3,3,3,3
4527,cw,3,3,3,3,3
4528,cw,3,3,3,3,3
4529,cw,3,3,3,3,3
4530,cw,3,3,3,3,3
4531,cw,3,3,3,3,3
4532,cw,3,3,3,3,3
4533,cw,3,3,3,3,3
4534,cw,3,3,3,3,3
4535,cw,3,3,3,3,3
4536,cw,3,3,3,3,3
4537,cw,3,3,3,3,3
4538,cw,3,3,3,3,3
4539,cw,3,3,3,3,3
4540,cw,3,3,3,3,3
4541,cw,3,3,3,3,3
4542,cw,3,3,3,3,3
4543,cw,3,3,3,3,3
4544,cw,3,3,3,3,3
4545,cw,3,3,3,3,3
4546,cw,3,3,3,3,3
4547,cw,3,3,3,3,3
4548,cw,3,3,3,3,3
4549,cw,3,3,3,3,3
4550,cw,3,3,3,3,3
4551,cw,3,3,3,3,3
4552,cw,3,3,3,3,3
4553,cw,3,3,3,3,3
4554,cw,3,3,3,3,3
4555,cw,3,3,3,3,3
4556,cw,3,3,3,3,3
4557,cw,3,3,3,3,3
4558,cw,3,3,3,3,3
4559,cw,3,3,3,3,3
4560,cw,3,3,3,3,3
4561,cw,3,3,3,3,3
4562,cw,3,3,3,3,3
4563,cw,3,3,3,3,3
4564,cw,3,3,3,3,3
4565,cw,3,3,3,3,3
4566,cw,3,3,3,3,3
4567,cw,3,3,3,3,3
4568,cw,3,3,3,3,3
4569,cw,3,3,3,3,3
4570,cw,3,3,3,3,3
4571,cw,3,3,3,3,3
4572,cw,3,3,3,3,3
4573,cw,3,3,3,3,3
4574,cw,3,3,3,3,3
4575,cw,3,3,3,3,3
4576,cw,3,3,3,3,3
4577,cw,3,3,3,3,3
4578,cw,3,3,3,3,3
4579,cw,3,3,3,3,3
4580,cw,3,3,3,3,3
4581,cw,3,3,3,3,3
4582,cw,3,3,3,3,3
4583,cw,3,3,3,3,3
4584,cw,3,3,3,3,3
4585,cw,3,3,3,3,3
4586,cw,3,3,3,3,3
4587,cw,3,3,3,3,3
4588,cw,3,3,3,3,3
4589,cw,3,3,3,3,3
4590,cw,3,3,3,3,3
4591,cw,3,3,3,3,3
4592,cw,3,3,3,3,3
4593,cw,3,3,3,3,3
4594,cw,3,3,3,3,3
4595,cw,3,3,3,3,3
4596,cw,3,3,3,3,3
4597,cw,3,3,3,3,3
4598,cw,3,3,3,3,3
4599,cw,3,3,3,3,3
4600,cw,3,3,3,3,3
4601,cw,3,3,3,3,3
4602,cw,3,3,3,3,3
4603,cw,3,3,3,3,3
4604,cw,3,3,3,3,3
4605,cw,3,3,3,3,3
4606,cw,3,3,3,3,3
4607,cw,3,3,3,3,3
4608,cw,3,3,3,3,3
4609,cw,3,3,3,3,3
4610,cw,3,3,3,3,3
4611,cw,3,3,3,3,3
4612,cw,3,3,3,3,3
4613,cw,3,3,3,3,3
4614,cw,3,3,3,3,3
4615,cw,3,3,3,3,3
4616,cw,3,3,3,3,3
4617,cw,3,3,3,3,3
4618,cw,3,3,3,3,3
4619,cw,3,3,3,3,3
4620,cw,3,3,3,3,3
4621,cw,3,3,3,3,3
4622,cw,3,3,3,3,3
4623,cw,3,3,3,3,3
4624,cw,3,3,3,3,3
4625,cw,3,3,3,3,3
4626,cw,3,3,3,3,3
4627,cw,3,3,3,3,3
4628,cw,3,3,3,3,3
4629,cw,3,3,3,3,3
4630,cw,3,3,3,3,3
4631,cw,3,3,3,3,3
4632,cw,3,3,3,3,3
4633,cw,3,3,3,3,3
4634,cw,3,3,3,3,3
4635,cw,3,3,3,3,3
4636,cw,3,3,3,3,3
4637,cw,3,3,3,3,3
4638,cw,3,3,3,3,3
4639,cw,3,3,3,3,3
4640,cw,3,3,3,3,3
4641,cw,3,3,3,3,3
4642,cw,3,3,3,3,3
4643,cw,3,3,3,3,3
4644,cw,3,3,3,3,3
4645,cw,3,3,3,3,3
4646,cw,3,3,3,3,3
4647,cw,3,3,3,3,3
4648,cw,3,3,3,3,3
4649,cw,3,3,3,3,3
4650,cw,3,3,3,3,3
4651,cw,3,3,3,3,3
4652,cw,3,3,3,3,3
4653,cw,3,3,3,3,3
4654,cw,3,3,3,3,3
4655,cw,3,3,3,3,3
4656,cw,3,3,3,3,3
4657,cw,3,3,3,3,3
4658,cw,3,3,3,3,3
4659,cw,3,3,3,3,3
4660,cw,3,3,3,3,3
4661,cw,3,3,3,3,3
4662,cw,3,3,3,3,3
4663,cw,3,3,3,3,3
4664,cw,3,3,3,3,3
4665,cw,3,3,3,3,3
4666,cw,3,3,3,3,3
4667,cw,3,3,3,3,3
4668,cw,3,3,3,3,3
4669,cw,3,3,3,3,3
4670,cw,3,3,3,3,3
4671,cw,3,3,3,3,3
4672,cw,3,3,3,3,3
4673,cw,3,3,3,3,3
4674,cw,3,3,3,3,3
4675,cw,3,3,3,3,3
4676,cw,3,3,3,3,3
4677,cw,3,3,3,3,3
4678,cw,3,3,3,3,3
4679,cw,3,3,3,3,3
4680,cw,3,3,3,3,3
4681,cw,3,3,3,3,3
4682,cw,3,3,3,3,3
4683,cw,3,3,3,3,3
4684,cw,3,3,3,3,3
4685,cw,3,3,3,3,3
4686,cw,3,3,3,3,3
4687,cw,3,3,3,3,3
4688,cw,3,3,3,3,3
4689,cw,3,3,3,3,3
4690,cw,3,3,3,3,3
4691,cw,3,3,3,3,3
4692,cw,3,3,3,3,3
4693,cw,3,3,3,3,3
4694,cw,3,3,3,3,3
4695,cw,3,3,3,3,3
4696,cw,3,3,3,3,3
4697,cw,3,3,3,3,3
4698,cw,3,3,3,3,3
4699,cw,3,3,3,3,3
4700,cw,3,3,3,3,3
4701,cw,3,3,3,3,3
4702,cw,3,3,3,3,3
4703,cw,3,3,3,3,3
4704,cw,3,3,3,3,3
4705,cw,3,3,3,3,3
4706,cw,3,3,3,3,3
4707,cw,3,3,3,3,3
4708,cw,3,3,3,3,3
4709,cw,3,3,3,3,3
4710,cw,3,3,3,3,3
4711,cw,3,3,3,3,3
4712,cw,3,3,3,3,3
4713,cw,3,3,3,3,3
4714,cw,3,3,3,3,3
4715,cw,3,3,3,3,3
4716,cw,3,3,3,3,3
4717,cw,3,3,3,3,3
4718,cw,3,3,3,3,3
4719,cw,3,3,3,3,3
4720,cw,3,3,3,3,3
4721,cw,3,3,3,3,3
4722,cw,3,3,3,3,3
4723,cw,3,3,3,3,3
4724,cw,3,3,3,3,3
4725,cw,3,3,3,3,3
4726,cw,3,3,3,3,3
4727,cw,3,3,3,3,3
4728,cw,3,3,3,3,3
4729,cw,3,3,3,3,3
4730,cw,3,3,3,3,3
4731,cw,3,3,3,3,3
4732,cw,3,3,3,3,3
4733,cw,3,3,3,3,3
4734,cw,3,3,3,3,3
4735,cw,3,3,3,3,3
4736,cw,3,3,3,3,3
4737,cw,3,3,3,3,3
4738,cw,3,3,3,3,3
4739,cw,3,3,3,3,3
4740,cw,3,3,3,3,3
4741,cw,3,3,3,3,3
4742,cw,3,3,3,3,3
4743,cw,3,3,3,3,3
4744,cw,3,3,3,3,3
4745,cw,3,3,3,3,3
4746,cw,3,3,3,3,3
