,rotation,flags_u,flags_g,flags_r,flags_i,flags_z
282,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
283,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
284,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
285,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
286,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
287,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
288,cw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
289,cw,1.12593e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
290,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
291,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
292,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
293,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
294,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
295,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
296,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
297,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
298,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
299,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
300,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
301,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
302,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
303,cw,1.12593e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
304,cw,275214000000.0,275213000000.0,4503870000000000.0,275213000000.0,275214000000.0
305,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,4.72881e+16,2252070000000000.0
306,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
307,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
308,cw,2252070000000000.0,2269670000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
309,cw,2251800000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
310,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2251800000000000.0
311,cw,275155000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
312,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
313,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
314,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
315,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
316,cw,268468240.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
317,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
318,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
319,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
320,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
321,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
322,cw,2251800000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
323,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
324,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
325,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
326,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
327,cw,2252070000000000.0,275147000000.0,4503870000000000.0,275146000000.0,2252070000000000.0
328,cw,1.1259e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
329,cw,2252070000000000.0,275147000000.0,4503870000000000.0,275146000000.0,2252070000000000.0
330,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
331,cw,2252070000000000.0,2252080000000000.0,6755670000000000.0,2252080000000000.0,2252070000000000.0
332,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
333,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
334,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
335,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
336,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
337,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
338,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
339,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
340,cw,2410400000000000.0,2252080000000000.0,6755670000000000.0,2252080000000000.0,2252080000000000.0
341,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
342,cw,1.12593e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
343,cw,1.13997e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
344,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
345,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
346,cw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
347,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
348,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
349,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
350,cw,275222000000.0,275750000000.0,4503870000000000.0,275213000000.0,275213000000.0
351,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
352,cw,275146000000.0,275146000000.0,4503870000000000.0,275147000000.0,275146000000.0
353,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
354,cw,1.13294e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
355,cw,2252070000000000.0,2252070000000000.0,6914000000000000.0,2252070000000000.0,2252070000000000.0
356,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
357,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
358,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
359,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
360,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
361,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
362,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
363,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
364,cw,2392810000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
365,cw,275155000000.0,275146000000.0,4503870000000000.0,158605000000000.0,275146000000.0
366,cw,275146000000.0,2251800000000000.0,6755400000000000.0,2251800000000000.0,2252070000000000.0
367,cw,1.1259e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
368,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
369,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
370,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
371,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
372,cw,1.13294e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
373,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
374,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
375,cw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
376,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
377,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
378,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
379,cw,2252070000000000.0,2252070000000000.0,4503870000000000.0,275146000000.0,2252070000000000.0
380,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
381,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
382,cw,2252070000000000.0,2252070000000000.0,4503870000000000.0,275147000000.0,2252070000000000.0
383,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
384,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
385,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
386,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
387,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
388,cw,275146000000.0,275147000000.0,4503870000000000.0,275147000000.0,275146000000.0
389,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
390,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252080000000000.0
391,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
392,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
393,cw,1.13294e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
394,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252080000000000.0
395,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
396,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
397,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
398,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
399,cw,275146000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
400,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
401,cw,1.12593e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
402,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
403,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
404,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
405,cw,2251800000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
406,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
407,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
408,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
409,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
410,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
411,cw,275155000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
412,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
413,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
414,cw,2252070000000000.0,2410400000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
415,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
416,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
417,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
418,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
419,cw,275213000000.0,275214000000.0,4503870000000000.0,275214000000.0,275213000000.0
420,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
421,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
422,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
423,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
424,cw,2322170000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
425,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
426,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
427,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
428,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
429,cw,2322170000000000.0,2410400000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
430,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
431,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
432,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
433,cw,2252070000000000.0,275146000000.0,4503870000000000.0,275147000000.0,275146000000.0
434,cw,275146000000.0,275147000000.0,4503870000000000.0,275146000000.0,17867300000000.0
435,cw,275146000000.0,275146000000.0,4503870000000000.0,275147000000.0,275146000000.0
436,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
437,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
438,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
439,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
440,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
441,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
442,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
443,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
444,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
445,cw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
446,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
447,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
448,cw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
449,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
450,cw,2252070000000000.0,275146000000.0,4503870000000000.0,275146000000.0,2252070000000000.0
